"ligand" "ligand_cell" "receptor" "associated_genes" "receptor_cell" "pathway" "score"
"1551" "Ccl11" "EC_WT" "Ccr5" "Cxcl12,Il6st,Pdgfrb,Acvr1b" "FAP_WT" "mmu04060" "0.706939630355962"
"1552" "Ccl11" "FAP_WT" "Ccr5" "Ccl11,Vegfa,Bmp2,Il1r2" "FAP_WT" "mmu04060" "0.651581616112105"
"1553" "Ccl11" "FAP_WT" "Ccr5" "Stat1,Stat2,Prkaca,Lyn,Vav2,Prex1,Plcb3" "FAP_WT" "mmu04062" "0.659059880690007"
"1554" "Ccl11" "FAP_WT" "Ccr5" "Tgfb3,Eps15,Adrb2,Hspa1l,Hspa1a,Hspa2,Hspa1b,Vps26a,Chmp1b,Rab5b,Rab22a,Cyth1" "EC_WT" "mmu04144" "0.601876153562533"
"1555" "Ccl11" "FAP_WT" "Ccr5" "Tgfb3,Eps15,Adrb2,Hspa1l,Hspa1a,Hspa2,Hspa1b,Vps26a,Chmp1b,Rab5b,Rab22a,Cyth1" "FAP_WT" "mmu04144" "0.689817636009621"
"1556" "Ccl11" "FAP_WT" "Ccr5" "Tfrc,Ap2a2,Bin1,Snx12,H2-Q10" "FAP_WT" "mmu04144" "0.663837336807293"
"1557" "Ccl11" "EC_WT" "Ccr5" "Snx3,Chmp7,Ehd1,Cyth2" "EC_WT" "mmu04144" "0.622837864106893"
"1558" "Ccl11" "FAP_WT" "Ccr5" "Bcl2,Hspa1l,Hspa1a,Hspa2,Hspa1b,Lamb2,Il10rb,Tgfb3" "EC_WT" "mmu05145" "0.655198582777794"
"1559" "Ccl11" "FAP_WT" "Ccr5" "Ywhae,Ywhah,Ccne1,Vdac3,Cdk1,Gtf2e1,Ccnd1,Ccna2,Skp2,Psmc1,Rbl1,Hdac1,Cdk4,Cdc20,Mad1l1,Ranbp1" "FAP_WT" "mmu05203" "0.633774946362241"
"1560" "Ccl11" "FAP_WT" "Ccr5" "Stat5a,Pik3cd,Rela,Nfkb2,Trp53,Prkaca,Gtf2h4,Snd1,Mrps18b,Syk,Atp6v0d1,Bak1,Pkm,Kat2a,Vac14,Irf7,H2-Q10,H2-Q7,H2-T10" "FAP_WT" "mmu05203" "0.681837468413989"
"1561" "Ccl11" "FAP_WT" "Ccr5" "Sp100,Lyn,Hdac3,Hdac6,Irf9,Casp8,H2-T24,H2-T9" "FAP_WT" "mmu05203" "0.681955428840416"
"1562" "Ccl11" "EC_WT" "Ccr5" "Hist1h2bk,Hist1h2bl,Irf3,H2-M3" "EC_WT" "mmu05203" "0.635134051206711"
"1563" "Ccl11" "EC_WT" "Cxcr3" "Cxcl12,Il6st,Pdgfrb,Acvr1b" "FAP_WT" "mmu04060" "0.706939630355962"
"1564" "Ccl11" "FAP_WT" "Cxcr3" "Ccl11,Vegfa,Bmp2,Il1r2" "FAP_WT" "mmu04060" "0.651581616112105"
"1565" "Ccl11" "FAP_WT" "Cxcr3" "Stat1,Stat2,Prkaca,Lyn,Vav2,Prex1,Plcb3" "FAP_WT" "mmu04062" "0.659059880690007"
"1566" "Ccl2" "FAP_WT" "Ccr1" "Cxcl1,Csf1,Il1rap" "FAP_WT" "mmu04060" "0.891216874814466"
"1567" "Ccl2" "EC_WT" "Ccr1" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "EC_WT" "mmu04060" "0.655716195313144"
"1568" "Ccl2" "EC_WT" "Ccr1" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.767071271231469"
"1569" "Ccl2" "FAP_WT" "Ccr1" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.644254599787597"
"1570" "Ccl2" "EC_WT" "Ccr1" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "EC_WT" "mmu04062" "0.699485555917897"
"1571" "Ccl2" "FAP_WT" "Ccr1" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "FAP_WT" "mmu04062" "0.840734672483833"
"1572" "Ccl2" "EC_WT" "Ccr1" "Cxcl16,Ccl3,Ccl4,Ccl5,Ccl9,Ccl8,Cxcr4,Adcy3,Pik3cd,Nfkbib,Prkcd,Arrb2" "EC_WT" "mmu04062" "0.645443958283632"
"1573" "Ccl2" "FAP_WT" "Ccr1" "Pik3r2,Gnb5,Gng5,Gng10" "FAP_WT" "mmu04062" "0.652038914582285"
"1574" "Ccl2" "FAP_WT" "Ccr10" "Cxcl1,Csf1,Il1rap" "FAP_WT" "mmu04060" "0.891216874814466"
"1575" "Ccl2" "EC_WT" "Ccr10" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "EC_WT" "mmu04060" "0.655716195313144"
"1576" "Ccl2" "EC_WT" "Ccr10" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.767071271231469"
"1577" "Ccl2" "FAP_WT" "Ccr10" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.644254599787597"
"1578" "Ccl2" "EC_WT" "Ccr10" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "EC_WT" "mmu04062" "0.699485555917897"
"1579" "Ccl2" "FAP_WT" "Ccr10" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "FAP_WT" "mmu04062" "0.840734672483833"
"1580" "Ccl2" "EC_WT" "Ccr10" "Cxcl16,Ccl3,Ccl4,Ccl5,Ccl9,Ccl8,Cxcr4,Adcy3,Pik3cd,Nfkbib,Prkcd,Arrb2" "EC_WT" "mmu04062" "0.645443958283632"
"1581" "Ccl2" "FAP_WT" "Ccr10" "Pik3r2,Gnb5,Gng5,Gng10" "FAP_WT" "mmu04062" "0.652038914582285"
"1582" "Ccl2" "FAP_WT" "Ccr2" "Cxcl1,Csf1,Il1rap" "FAP_WT" "mmu04060" "0.891216874814466"
"1583" "Ccl2" "EC_WT" "Ccr2" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "EC_WT" "mmu04060" "0.655716195313144"
"1584" "Ccl2" "EC_WT" "Ccr2" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.767071271231469"
"1585" "Ccl2" "FAP_WT" "Ccr2" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.644254599787597"
"1586" "Ccl2" "EC_WT" "Ccr2" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "EC_WT" "mmu04062" "0.699485555917897"
"1587" "Ccl2" "FAP_WT" "Ccr2" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "FAP_WT" "mmu04062" "0.840734672483833"
"1588" "Ccl2" "EC_WT" "Ccr2" "Cxcl16,Ccl3,Ccl4,Ccl5,Ccl9,Ccl8,Cxcr4,Adcy3,Pik3cd,Nfkbib,Prkcd,Arrb2" "EC_WT" "mmu04062" "0.645443958283632"
"1589" "Ccl2" "FAP_WT" "Ccr2" "Pik3r2,Gnb5,Gng5,Gng10" "FAP_WT" "mmu04062" "0.652038914582285"
"1590" "Ccl2" "FAP_WT" "Ccr3" "Cxcl1,Csf1,Il1rap" "FAP_WT" "mmu04060" "0.891216874814466"
"1591" "Ccl2" "EC_WT" "Ccr3" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "EC_WT" "mmu04060" "0.655716195313144"
"1592" "Ccl2" "EC_WT" "Ccr3" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.767071271231469"
"1593" "Ccl2" "FAP_WT" "Ccr3" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.644254599787597"
"1594" "Ccl2" "EC_WT" "Ccr3" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "EC_WT" "mmu04062" "0.699485555917897"
"1595" "Ccl2" "FAP_WT" "Ccr3" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "FAP_WT" "mmu04062" "0.840734672483833"
"1596" "Ccl2" "EC_WT" "Ccr3" "Cxcl16,Ccl3,Ccl4,Ccl5,Ccl9,Ccl8,Cxcr4,Adcy3,Pik3cd,Nfkbib,Prkcd,Arrb2" "EC_WT" "mmu04062" "0.645443958283632"
"1597" "Ccl2" "FAP_WT" "Ccr3" "Pik3r2,Gnb5,Gng5,Gng10" "FAP_WT" "mmu04062" "0.652038914582285"
"1598" "Ccl2" "FAP_WT" "Ccr3" "Nras,Ywhag,Rel,Traf3,Nfkbia" "FAP_WT" "mmu05203" "0.763412797446789"
"1599" "Ccl2" "EC_WT" "Ccr3" "Ywhae,Ywhah,Ccne1,Vdac3,Cdk1,Gtf2e1,Ccnd1,Ccna2,Skp2,Psmc1,Rbl1,Hdac1,Cdk4,Cdc20,Mad1l1,Ranbp1" "FAP_WT" "mmu05203" "0.60241796172778"
"1600" "Ccl2" "FAP_WT" "Ccr3" "Ywhae,Ywhah,Ccne1,Vdac3,Cdk1,Gtf2e1,Ccnd1,Ccna2,Skp2,Psmc1,Rbl1,Hdac1,Cdk4,Cdc20,Mad1l1,Ranbp1" "FAP_WT" "mmu05203" "0.683493893787895"
"1601" "Ccl2" "EC_WT" "Ccr3" "Stat5a,Pik3cd,Rela,Nfkb2,Trp53,Prkaca,Gtf2h4,Snd1,Mrps18b,Syk,Atp6v0d1,Bak1,Pkm,Kat2a,Vac14,Irf7,H2-Q10,H2-Q7,H2-T10" "FAP_WT" "mmu05203" "0.617906272935703"
"1602" "Ccl2" "FAP_WT" "Ccr5" "Cxcl1,Csf1,Il1rap" "FAP_WT" "mmu04060" "0.891216874814466"
"1603" "Ccl2" "EC_WT" "Ccr5" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "EC_WT" "mmu04060" "0.655716195313144"
"1604" "Ccl2" "EC_WT" "Ccr5" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.767071271231469"
"1605" "Ccl2" "FAP_WT" "Ccr5" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.644254599787597"
"1606" "Ccl2" "EC_WT" "Ccr5" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "EC_WT" "mmu04062" "0.699485555917897"
"1607" "Ccl2" "FAP_WT" "Ccr5" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "FAP_WT" "mmu04062" "0.840734672483833"
"1608" "Ccl2" "EC_WT" "Ccr5" "Cxcl16,Ccl3,Ccl4,Ccl5,Ccl9,Ccl8,Cxcr4,Adcy3,Pik3cd,Nfkbib,Prkcd,Arrb2" "EC_WT" "mmu04062" "0.645443958283632"
"1609" "Ccl2" "FAP_WT" "Ccr5" "Pik3r2,Gnb5,Gng5,Gng10" "FAP_WT" "mmu04062" "0.652038914582285"
"1610" "Ccl2" "EC_WT" "Ccr5" "Tgfb3,Eps15,Adrb2,Hspa1l,Hspa1a,Hspa2,Hspa1b,Vps26a,Chmp1b,Rab5b,Rab22a,Cyth1" "FAP_WT" "mmu04144" "0.601104404835003"
"1611" "Ccl2" "EC_WT" "Ccr5" "Tfrc,Ap2a2,Bin1,Snx12,H2-Q10" "EC_WT" "mmu04144" "0.63799517397638"
"1612" "Ccl2" "EC_WT" "Ccr5" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,Tnf,Pik3cd,Ppif" "EC_WT" "mmu05145" "0.623341745587306"
"1613" "Ccl2" "FAP_WT" "Ccr5" "Nfkbia,Bcl2l1,Ldlr,Cycs" "FAP_WT" "mmu05145" "0.68532879529444"
"1614" "Ccl2" "EC_WT" "Ccr5" "Bcl2,Hspa1l,Hspa1a,Hspa2,Hspa1b,Lamb2,Il10rb,Tgfb3" "EC_WT" "mmu05145" "0.658344443604595"
"1615" "Ccl2" "FAP_WT" "Ccr5" "Nras,Ywhag,Rel,Traf3,Nfkbia" "FAP_WT" "mmu05203" "0.763412797446789"
"1616" "Ccl2" "EC_WT" "Ccr5" "Ywhae,Ywhah,Ccne1,Vdac3,Cdk1,Gtf2e1,Ccnd1,Ccna2,Skp2,Psmc1,Rbl1,Hdac1,Cdk4,Cdc20,Mad1l1,Ranbp1" "FAP_WT" "mmu05203" "0.60241796172778"
"1617" "Ccl2" "FAP_WT" "Ccr5" "Ywhae,Ywhah,Ccne1,Vdac3,Cdk1,Gtf2e1,Ccnd1,Ccna2,Skp2,Psmc1,Rbl1,Hdac1,Cdk4,Cdc20,Mad1l1,Ranbp1" "FAP_WT" "mmu05203" "0.683493893787895"
"1618" "Ccl2" "EC_WT" "Ccr5" "Stat5a,Pik3cd,Rela,Nfkb2,Trp53,Prkaca,Gtf2h4,Snd1,Mrps18b,Syk,Atp6v0d1,Bak1,Pkm,Kat2a,Vac14,Irf7,H2-Q10,H2-Q7,H2-T10" "FAP_WT" "mmu05203" "0.617906272935703"
"1619" "Ccl3" "EC_WT" "Ccr1" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "EC_WT" "mmu04060" "0.750406303024141"
"1620" "Ccl3" "FAP_WT" "Ccr1" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "FAP_WT" "mmu04060" "0.609322048476515"
"1621" "Ccl3" "EC_WT" "Ccr1" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.734258066782367"
"1622" "Ccl3" "EC_WT" "Ccr1" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.663030435298003"
"1623" "Ccl3" "FAP_WT" "Ccr1" "Tnfsf13,Cxcr4,Tnfrsf14" "EC_WT" "mmu04060" "0.629600126360147"
"1624" "Ccl3" "EC_WT" "Ccr1" "Cxcl16,Ccl3,Ccl4,Ccl5,Ccl9,Ccl8,Cxcr4,Adcy3,Pik3cd,Nfkbib,Prkcd,Arrb2" "EC_WT" "mmu04062" "0.840183377356631"
"1625" "Ccl3" "FAP_WT" "Ccr1" "Cxcl16,Ccl3,Ccl4,Ccl5,Ccl9,Ccl8,Cxcr4,Adcy3,Pik3cd,Nfkbib,Prkcd,Arrb2" "FAP_WT" "mmu04062" "0.606923687850519"
"1626" "Ccl3" "EC_WT" "Ccr1" "Stat1,Stat2,Prkaca,Lyn,Vav2,Prex1,Plcb3" "FAP_WT" "mmu04062" "0.620338697270764"
"1627" "Ccl3" "FAP_WT" "Ccr1" "Vav3,Gnb4,Gng11" "EC_WT" "mmu04062" "0.712365599586567"
"1628" "Ccl3" "EC_WT" "Ccr3" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "EC_WT" "mmu04060" "0.750406303024141"
"1629" "Ccl3" "FAP_WT" "Ccr3" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "FAP_WT" "mmu04060" "0.609322048476515"
"1630" "Ccl3" "EC_WT" "Ccr3" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.734258066782367"
"1631" "Ccl3" "EC_WT" "Ccr3" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.663030435298003"
"1632" "Ccl3" "FAP_WT" "Ccr3" "Tnfsf13,Cxcr4,Tnfrsf14" "EC_WT" "mmu04060" "0.629600126360147"
"1633" "Ccl3" "EC_WT" "Ccr3" "Cxcl16,Ccl3,Ccl4,Ccl5,Ccl9,Ccl8,Cxcr4,Adcy3,Pik3cd,Nfkbib,Prkcd,Arrb2" "EC_WT" "mmu04062" "0.840183377356631"
"1634" "Ccl3" "FAP_WT" "Ccr3" "Cxcl16,Ccl3,Ccl4,Ccl5,Ccl9,Ccl8,Cxcr4,Adcy3,Pik3cd,Nfkbib,Prkcd,Arrb2" "FAP_WT" "mmu04062" "0.606923687850519"
"1635" "Ccl3" "EC_WT" "Ccr3" "Stat1,Stat2,Prkaca,Lyn,Vav2,Prex1,Plcb3" "FAP_WT" "mmu04062" "0.620338697270764"
"1636" "Ccl3" "FAP_WT" "Ccr3" "Vav3,Gnb4,Gng11" "EC_WT" "mmu04062" "0.712365599586567"
"1637" "Ccl3" "EC_WT" "Ccr3" "Ywhaq,Tbp,Tbpl1,Snw1,Gtf2h2,Gtf2e2,Gtf2b,Rb1,Hdac2,Gtf2a2,Ikbkg,Cdc42,Rhoa,Polb" "FAP_WT" "mmu05203" "0.630955956500282"
"1638" "Ccl3" "EC_WT" "Ccr3" "Stat5a,Pik3cd,Rela,Nfkb2,Trp53,Prkaca,Gtf2h4,Snd1,Mrps18b,Syk,Atp6v0d1,Bak1,Pkm,Kat2a,Vac14,Irf7,H2-Q10,H2-Q7,H2-T10" "EC_WT" "mmu05203" "0.614488702264501"
"1639" "Ccl3" "EC_WT" "Ccr3" "Stat5a,Pik3cd,Rela,Nfkb2,Trp53,Prkaca,Gtf2h4,Snd1,Mrps18b,Syk,Atp6v0d1,Bak1,Pkm,Kat2a,Vac14,Irf7,H2-Q10,H2-Q7,H2-T10" "FAP_WT" "mmu05203" "0.735400773032034"
"1640" "Ccl3" "EC_WT" "Ccr4" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "EC_WT" "mmu04060" "0.750406303024141"
"1641" "Ccl3" "FAP_WT" "Ccr4" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "FAP_WT" "mmu04060" "0.609322048476515"
"1642" "Ccl3" "EC_WT" "Ccr4" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.734258066782367"
"1643" "Ccl3" "EC_WT" "Ccr4" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.663030435298003"
"1644" "Ccl3" "FAP_WT" "Ccr4" "Tnfsf13,Cxcr4,Tnfrsf14" "EC_WT" "mmu04060" "0.629600126360147"
"1645" "Ccl3" "EC_WT" "Ccr4" "Cxcl16,Ccl3,Ccl4,Ccl5,Ccl9,Ccl8,Cxcr4,Adcy3,Pik3cd,Nfkbib,Prkcd,Arrb2" "EC_WT" "mmu04062" "0.840183377356631"
"1646" "Ccl3" "FAP_WT" "Ccr4" "Cxcl16,Ccl3,Ccl4,Ccl5,Ccl9,Ccl8,Cxcr4,Adcy3,Pik3cd,Nfkbib,Prkcd,Arrb2" "FAP_WT" "mmu04062" "0.606923687850519"
"1647" "Ccl3" "EC_WT" "Ccr4" "Stat1,Stat2,Prkaca,Lyn,Vav2,Prex1,Plcb3" "FAP_WT" "mmu04062" "0.620338697270764"
"1648" "Ccl3" "FAP_WT" "Ccr4" "Vav3,Gnb4,Gng11" "EC_WT" "mmu04062" "0.712365599586567"
"1649" "Ccl3" "EC_WT" "Ccr4" "Ywhaq,Tbp,Tbpl1,Snw1,Gtf2h2,Gtf2e2,Gtf2b,Rb1,Hdac2,Gtf2a2,Ikbkg,Cdc42,Rhoa,Polb" "FAP_WT" "mmu05203" "0.630955956500282"
"1650" "Ccl3" "EC_WT" "Ccr4" "Stat5a,Pik3cd,Rela,Nfkb2,Trp53,Prkaca,Gtf2h4,Snd1,Mrps18b,Syk,Atp6v0d1,Bak1,Pkm,Kat2a,Vac14,Irf7,H2-Q10,H2-Q7,H2-T10" "EC_WT" "mmu05203" "0.614488702264501"
"1651" "Ccl3" "EC_WT" "Ccr4" "Stat5a,Pik3cd,Rela,Nfkb2,Trp53,Prkaca,Gtf2h4,Snd1,Mrps18b,Syk,Atp6v0d1,Bak1,Pkm,Kat2a,Vac14,Irf7,H2-Q10,H2-Q7,H2-T10" "FAP_WT" "mmu05203" "0.735400773032034"
"1652" "Ccl3" "EC_WT" "Ccr5" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "EC_WT" "mmu04060" "0.750406303024141"
"1653" "Ccl3" "FAP_WT" "Ccr5" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "FAP_WT" "mmu04060" "0.609322048476515"
"1654" "Ccl3" "EC_WT" "Ccr5" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.734258066782367"
"1655" "Ccl3" "EC_WT" "Ccr5" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.663030435298003"
"1656" "Ccl3" "FAP_WT" "Ccr5" "Tnfsf13,Cxcr4,Tnfrsf14" "EC_WT" "mmu04060" "0.629600126360147"
"1657" "Ccl3" "EC_WT" "Ccr5" "Cxcl16,Ccl3,Ccl4,Ccl5,Ccl9,Ccl8,Cxcr4,Adcy3,Pik3cd,Nfkbib,Prkcd,Arrb2" "EC_WT" "mmu04062" "0.840183377356631"
"1658" "Ccl3" "FAP_WT" "Ccr5" "Cxcl16,Ccl3,Ccl4,Ccl5,Ccl9,Ccl8,Cxcr4,Adcy3,Pik3cd,Nfkbib,Prkcd,Arrb2" "FAP_WT" "mmu04062" "0.606923687850519"
"1659" "Ccl3" "EC_WT" "Ccr5" "Stat1,Stat2,Prkaca,Lyn,Vav2,Prex1,Plcb3" "FAP_WT" "mmu04062" "0.620338697270764"
"1660" "Ccl3" "FAP_WT" "Ccr5" "Vav3,Gnb4,Gng11" "EC_WT" "mmu04062" "0.712365599586567"
"1661" "Ccl3" "EC_WT" "Ccr5" "Tgfb3,Eps15,Adrb2,Hspa1l,Hspa1a,Hspa2,Hspa1b,Vps26a,Chmp1b,Rab5b,Rab22a,Cyth1" "FAP_WT" "mmu04144" "0.611522682527644"
"1662" "Ccl3" "EC_WT" "Ccr5" "Tfrc,Ap2a2,Bin1,Snx12,H2-Q10" "EC_WT" "mmu04144" "0.69304397059156"
"1663" "Ccl3" "EC_WT" "Ccr5" "Snx5,Rab31,Arap1" "EC_WT" "mmu04144" "0.616162998648594"
"1664" "Ccl3" "EC_WT" "Ccr5" "Stat1,Igtp,Irak4,Mapk3,Rela,Tnfrsf1a,Gnai2,Akt1,Tyk2,Stat3,Tgfb1" "FAP_WT" "mmu05145" "0.654105243562951"
"1665" "Ccl3" "EC_WT" "Ccr5" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,Tnf,Pik3cd,Ppif" "EC_WT" "mmu05145" "0.810617708689393"
"1666" "Ccl3" "FAP_WT" "Ccr5" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,Tnf,Pik3cd,Ppif" "FAP_WT" "mmu05145" "0.707140622420067"
"1667" "Ccl3" "EC_WT" "Ccr5" "Bcl2,Hspa1l,Hspa1a,Hspa2,Hspa1b,Lamb2,Il10rb,Tgfb3" "EC_WT" "mmu05145" "0.61032384864245"
"1668" "Ccl3" "EC_WT" "Ccr5" "Ywhaq,Tbp,Tbpl1,Snw1,Gtf2h2,Gtf2e2,Gtf2b,Rb1,Hdac2,Gtf2a2,Ikbkg,Cdc42,Rhoa,Polb" "FAP_WT" "mmu05203" "0.630955956500282"
"1669" "Ccl3" "EC_WT" "Ccr5" "Stat5a,Pik3cd,Rela,Nfkb2,Trp53,Prkaca,Gtf2h4,Snd1,Mrps18b,Syk,Atp6v0d1,Bak1,Pkm,Kat2a,Vac14,Irf7,H2-Q10,H2-Q7,H2-T10" "EC_WT" "mmu05203" "0.614488702264501"
"1670" "Ccl3" "EC_WT" "Ccr5" "Stat5a,Pik3cd,Rela,Nfkb2,Trp53,Prkaca,Gtf2h4,Snd1,Mrps18b,Syk,Atp6v0d1,Bak1,Pkm,Kat2a,Vac14,Irf7,H2-Q10,H2-Q7,H2-T10" "FAP_WT" "mmu05203" "0.735400773032034"
"1671" "Ccl3" "EC_WT" "Cxcr5" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "EC_WT" "mmu04060" "0.750406303024141"
"1672" "Ccl3" "FAP_WT" "Cxcr5" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "FAP_WT" "mmu04060" "0.609322048476515"
"1673" "Ccl3" "EC_WT" "Cxcr5" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.734258066782367"
"1674" "Ccl3" "EC_WT" "Cxcr5" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.663030435298003"
"1675" "Ccl3" "FAP_WT" "Cxcr5" "Tnfsf13,Cxcr4,Tnfrsf14" "EC_WT" "mmu04060" "0.629600126360147"
