tracking_id	Endothelium.D0.NTX	Endothelium.1D.NTX	Endothelium.2D.NTX	Endothelium.3D.NTX	Endtoehlium.5D.NTX	Endothelium.6D.NTX	Endothelium.7D.NTX	Endothelium.10D.NTX
Gm6642	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm6654	14.0123	4.1924	4.98423	3.31362	2.12426	6.09834	9.72379	1.6162
Gm6682	25.8858	75.5075	54.7258	45.5464	53.9212	63.7531	24.6243	17.7952
Gm6696	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm6710	1.05404	0.480768	1.99095	0.344692	1.45611	1.37499	0.250071	1.61354
Gm6710	1.06686	0.498726	1.96863	0.330793	1.46104	1.37859	0.243633	1.60562
Gm6756	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm6760	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm6772	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm6787	0.001	0.0450451	0.105356	0.001	0.101166	0.112593	0.001	0.0795092
Gm6792	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm6793	64.6172	210.08	342.118	171.671	332.172	498.541	100.923	264.865
Gm6812	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm684	0.613162	0.106005	0.494503	0.0527131	0.118779	0.2632	0.274154	0.186109
Gm6878	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm6880	0.001	0.001	0.001	0.381492	0.001	0.001	0.001	0.001
Gm6890	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm6902	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm6902	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm6904	0.482699	0.240038	0.585517	0.574241	0.890005	1.17443	0.105097	0.931326
Gm6927	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm6936	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm6938	0.001	0.001	0.001	0.001	0.215362	0.001	0.001	0.001
Gm694	20.9146	36.6081	13.0043	20.6784	3.17367	3.08025	3.32663	1.02531
Gm6981	0.194318	0.743737	0.939478	0.151746	1.58701	1.12975	0.192729	0.79117
Gm6994	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7008	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7030	2.29057	7.65768	19.3448	11.6688	20.7741	14.6633	6.355	14.261
Gm7056	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7073	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7092	1.20006	0.001	0.545806	0.234267	0.17513	0.001	0.0674329	0.135819
Gm7102	2.05523	1.07286	2.29668	1.4573	3.44078	3.19256	2.38821	4.85688
Gm7104	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm711	0.001	0.0288381	0.001	0.001	0.001	0.001	0.125015	0.001
Gm7120	5.17914	11.1791	7.90774	7.64861	8.65345	10.4365	2.4955	12.0296
Gm7134	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm715	0.001	0.0557885	0.129999	0.001	0.124928	0.001	0.0480628	0.0488818
Gm7157	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7168	0.001	0.001	0.001	0.001	0.181354	0.101191	0.001	0.0357006
Gm7173	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7244	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7257	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7271	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm732	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7325	0.001	0.001	0.001	12.8704	0.20256	0.219776	10.2075	0.001
Gm7337	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7367	0.001	0.00292872	37.214	0.00529147	40.6532	42.1761	0.001	33.6774
Gm7444	0.0448823	0.001	0.0721126	0.001	0.0690913	0.0293375	0.001	0.0687058
Gm7457	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7534	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7538	0.124509	0.0428556	0.200621	0.127979	0.001	0.0536589	0.001	0.0757564
Gm7550	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm757	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7609	1.96343	1.85114	5.46439	3.32362	4.38851	6.29864	1.01705	8.92981
Gm7616	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm765	0.001	0.001	0.001	0.001	0.001	0.001	0.0760427	0.001
Gm766	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7694	0.569354	0.282519	0.370875	0.375866	0.426418	0.804527	0.450475	1.24362
Gm7714	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm773	0.001	0.001	0.001	0.073954	0.001	0.001	0.001	0.001
Gm7849	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7849	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7854	0.132996	0.001	0.10718	0.001	0.001	0.001	0.001	0.0404325
Gm7903	0.001	0.001	0.001	0.00391206	0.001	0.001	0.001	0.001
Gm7904	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7977	0.382045	0.253021	0.580489	0.651513	0.671617	0.724647	0.0431354	0.0860595
Gm7978	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7978	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm7978	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm805	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm806	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0216793
Gm8096	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm813	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm815	0.001	0.001	0.001	0.129757	0.001	0.001	0.001	0.001
Gm8179	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8221	0.115109	0.0347354	0.0246989	0.0312173	0.0525539	0.0269105	0.0161457	0.0865283
Gm8234	2.99591	0.340925	1.03568	0.984043	0.827721	2.25723	6.43371	1.71011
Gm826	0.480849	0.001	0.001	0.001	0.001	0.308457	0.107716	0.0546137
Gm8267	0.001	0.001	0.001	0.001	0.001	0.001	0.0466728	0.001
Gm829	0.001	0.001	0.001	0.001	0.001	0.001	0.108534	0.055017
Gm8298	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8300	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm833	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8363	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8369	0.0928841	0.144203	0.001	0.0478261	0.001	0.001	0.0414865	0.001
Gm839	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8439	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8453	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8453	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm853	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8579	0.001	0.103962	0.476582	0.001	0.001	0.37136	0.001	0.176487
Gm8580	1.67721	0.333756	0.454461	1.31847	0.292778	0.543506	2.59799	0.444766
Gm8615	0.177814	0.0760765	0.107305	0.121298	0.48032	0.577583	4.87917	0.339052
Gm8633	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8693	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8709	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm872	0.110987	0.113863	0.133926	0.0283713	0.001	0.001	0.0246823	0.0254067
Gm8720	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8765	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.00879018
Gm8773	0.152601	0.001	0.246134	0.0524716	0.001	0.001	0.0909693	0.001
Gm8787	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8801	2.41369	3.14555	2.8743	3.38768	4.55794	1.67305	2.28219	1.72352
Gm8817	0.546098	0.001	0.333383	0.001	0.001	0.33962	0.001	0.001
Gm884	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8882	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8883	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm8884	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm889	0.107026	0.111144	0.388514	0.0552565	0.248902	0.481897	0.81394	0.0486992
Gm8898	0.531779	0.230223	0.833181	0.221255	0.647741	0.862097	0.234647	0.965852
Gm8898	0.512441	0.327946	1.16407	0.337532	0.995799	0.933252	0.250847	1.38423
Gm8909	1.32343	5.72939	5.55585	7.90938	5.03155	4.09302	4.11609	3.62149
Gm8979	2.81266	1.86664	9.72837	3.59006	5.962	4.36734	0.0781861	6.67624
Gm8989	3.76088	0.759917	5.32115	1.7595	2.7719	2.57529	0.387565	2.98294
Gm8994	0.019961	0.0823843	0.192946	0.0205049	0.001	0.18077	0.017805	0.0728979
Gm9	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm904	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm9041	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm9047	0.001	0.001	0.001	0.001	0.001	0.144722	0.001	0.001
Gm9054	0.001	0.218216	0.001	0.107982	0.001	0.12938	0.001	0.0923031
Gm906	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.00866461
Gm9079	1.45641	0.505796	0.508574	0.251891	0.488027	0.272964	0.312698	0.352859
Gm9112	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm9125	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm9125	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm9159	0.629693	0.634157	0.623454	0.490554	0.800788	1.10677	0.570401	1.12363
Gm9199	1.47408	0.207218	0.302205	0.618327	0.174199	0.354077	0.781766	0.432369
Gm9268	0.001	0.001	0.001	0.011988	0.001	0.001	0.001	0.001
Gm933	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm9376	0.371084	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm94	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm9513	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm9573	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm960	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm9696	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0269055
Gm97	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm9705	0.121379	0.622275	0.84173	0.762623	0.28945	0.528853	0.195485	0.39642
Gm973	0.888447	0.001	0.001	0.100509	0.001	0.001	0.001	0.0453182
Gm9731	0.001	0.001	0.001	0.001	0.131616	0.001	0.001	0.001
Gm9733	0.001	0.001	0.298328	0.001	0.001	0.306106	2.77997	0.001
Gm9758	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0343248
Gm9767	0.001	0.0566712	0.001	0.001	0.001	0.001	0.001	0.001
Gm9776	0.966741	0.948791	0.608653	1.0889	1.10262	1.10513	1.22149	2.02687
Gm9833	0.639429	0.620285	1.95374	0.540463	2.006	2.60592	0.1006	1.66647
Gm9839	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm9866	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm9871	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm9895	0.667737	0.356507	0.271017	0.705065	0.523257	0.279659	0.302652	0.599428
Gm9897	0.365596	0.209347	0.601952	0.400558	0.542019	0.792793	0.667103	0.744502
Gm9899	0.0484963	0.001	0.001	0.001	0.001	0.001	0.001	0.0111433
Gm9920	0.001	0.760823	0.176054	0.528601	0.001	0.370654	0.260939	0.263075
Gm9926	0.0119474	0.001	0.001	0.001	0.001	0.001	0.117084	0.001
Gm9958	0.338733	0.481126	0.716425	0.217677	0.001	0.547239	0.188944	0.309086
Gm996	0.0999697	0.0127288	0.001	0.001	0.001	0.001	0.0110783	0.001
Gm9961	0.001	0.001	0.001	0.001	0.001	0.001	0.13452	0.001
Gm9962	0.001	0.001	0.001	0.001	0.001	0.0579169	0.001	0.001
Gm9992	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0179733
Gm9994	0.001	0.001	0.001	0.189303	0.0639353	0.0403841	0.001	0.001
Gm9999	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gmcl1	4.87051	1.74275	5.38309	3.06246	5.01896	6.67067	5.06432	6.2176
Gmcl1l	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gmds	14.2466	17.1721	18.6814	12.4119	13.3792	23.062	18.7155	11.3238
Gmeb1	2.27232	2.17068	2.57057	2.12203	3.36433	3.32228	1.37088	2.9419
Gmeb2	5.28911	8.85939	6.61835	8.58932	11.8765	8.53069	4.75555	9.47662
Gmfb	17.2776	11.5069	21.2935	8.50115	22.2871	23.6275	12.4731	20.1966
Gmfg	8.68511	2.82414	4.64145	5.82355	7.97417	16.4958	139.618	13.1339
Gmip	0.915755	2.89355	2.89447	3.98722	4.33314	3.63069	6.49844	4.21924
Gml	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gmnc	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gmnn	12.7439	5.90925	15.3627	7.51289	11.2464	37.2494	39.0258	7.87011
Gmppa	11.6684	15.1546	17.4388	19.747	15.4985	15.4608	42.6378	14.4508
Gmppb	3.01395	12.0162	10.0402	6.74798	9.39339	15.2271	9.81498	9.05738
Gmpr	8.37614	39.6326	26.4031	32.5537	15.6776	21.6158	38.8779	21.0555
Gmpr2	14.9574	21.6656	24.0332	20.1441	19.4792	28.9373	13.0898	22.6565
Gmps	7.08085	8.024	11.6833	8.33432	9.56351	13.8474	9.28037	9.86651
Gna11	29.1098	79.8344	46.6846	58.7409	39.521	37.183	23.7215	41.5617
Gna12	3.97061	61.4508	35.657	45.3846	45.6899	40.4508	1.49043	52.5795
Gna13	7.12807	9.00316	21.6132	12.9926	30.9833	15.5021	6.55554	14.3521
Gna14	3.45409	0.340135	0.803096	0.696506	0.162022	0.114484	0.171177	0.386259
Gna15	1.81788	1.54605	1.96744	3.11293	0.798519	0.854585	3.48797	0.745545
Gnai1	2.90631	1.3322	2.87472	1.32889	2.92725	1.82384	0.661558	1.81221
Gnai2	464.388	1151.05	765.973	1081.04	647.083	743.32	733.583	635.184
Gnai3	29.4475	20.6588	78.0969	21.2681	65.7306	57.0306	17.592	47.759
Gnal	1.46317	0.238771	0.810587	0.306435	0.360815	0.892122	0.980003	0.523671
Gnao1	2.03052	1.08511	1.08006	2.21284	0.803403	0.30812	0.933649	0.744543
Gnaq	9.64756	12.6867	18.1139	9.96802	22.3533	16.9395	3.69776	22.8612
Gnas	1383.99	1207.77	1023.68	1423.92	839.746	1020.14	709.562	996.956
Gnat1	0.330851	0.820207	0.665375	1.24035	1.21243	0.143415	0.0735752	0.0504936
Gnat2	0.001	0.001	0.0928546	0.118367	0.445631	0.0995007	0.0342685	0.1053
Gnat3	0.222248	0.001	0.134493	0.001	0.001	0.071418	0.001	0.101079
Gnaz	0.322729	0.228903	0.419256	0.0253562	0.229713	0.001	0.0662076	0.0909904
Gnb1	205.552	198.473	216.559	155.448	202.111	220.954	205.159	205.695
Gnb1l	1.49311	1.62565	1.27931	1.53743	1.76296	1.79887	1.69319	1.72124
Gnb2	186.071	309.719	314.575	310.539	228.653	220.342	344.97	183.409
Gnb2l1	837.744	1088.45	1198.08	1347.02	818.57	1084.52	1765.21	781.372
Gnb3	0.001	0.001	0.001	0.001	0.001	0.001	0.178897	0.001
Gnb4	14.8913	18.6697	27.6595	22.9999	19.6592	25.295	10.8661	30.4887
Gnb5	3.96494	3.36572	3.49743	3.46652	2.53141	3.73406	7.24806	3.83123
Gne	5.12727	23.6075	15.946	18.316	17.8446	15.0586	4.2901	15.0164
Gng10	22.8824	13.1934	22.8735	15.7831	24.3116	29.902	98.596	13.0124
Gng11	1578.38	306.29	612.861	286.444	253.018	478.398	425.343	351.267
Gng12	30.0059	25.1739	32.1808	21.8149	39.4534	35.4664	13.7689	36.7911
Gng13	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gng2	3.51824	2.80227	6.15683	2.35473	8.01353	14.5067	16.4059	14.0144
Gng3	0.001	0.151085	0.0885664	0.001	0.0849986	0.0949936	0.0980377	0.0334996
Gng4	0.001	0.001	0.0485186	0.001	0.001	0.0262469	0.0714721	0.0738299
Gng5	534.121	299.095	291.331	255.515	258.073	345.462	366.653	182.709
Gng7	0.176474	0.594662	0.510525	0.34156	0.244608	0.253502	0.375924	0.404969
Gng8	2.36872	0.232885	0.359073	0.616307	0.172808	0.001	2.92759	0.0670367
Gngt1	0.0700805	0.0146711	0.001	0.001	0.0544951	0.001	0.0692306	0.001
Gngt2	454.677	179.528	292.761	188.567	137.664	194.28	112.173	136.442
Gnl1	15.981	19.593	16.3981	21.2337	15.3152	16.2721	44.9227	15.6562
Gnl2	17.1483	24.2898	28.6835	18.1273	26.0132	22.2159	4.90679	19.2057
Gnl3	9.75623	13.3655	21.7398	10.5985	33.3723	34.2835	8.601	14.5519
Gnl3l	5.29343	9.25326	7.16613	6.65675	10.9511	11.0375	5.24156	9.80811
Gnmt	0.322818	0.134805	0.001	0.0669502	0.15046	0.082681	0.347461	0.001
Gnpat	8.52289	19.0806	20.3106	19.5203	19.2823	22.7589	9.66497	20.9598
Gnpda1	0.633315	1.39331	1.68739	1.29448	3.11412	5.9052	17.0134	4.00023
Gnpda2	14.16	4.84419	22.0114	5.34256	13.4823	16.0987	5.72218	15.9153
Gnpnat1	9.10468	2.2882	5.73461	1.77176	6.10289	6.59506	7.09896	4.29223
Gnptab	1.50202	5.96788	5.72477	4.21435	6.62139	7.45585	4.34134	8.20246
Gnptg	19.5372	14.6372	24.9091	14.5826	16.1196	17.3712	18.8858	15.6806
Gnrh1	1.2352	0.336774	0.001	0.49742	1.09776	0.572059	0.424082	0.001
Gnrhr	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gns	17.8203	29.0656	24.037	30.9169	29.318	26.8524	39.6088	34.6572
Golga1	1.97972	3.42139	5.22167	2.05414	5.5581	6.24708	1.69613	6.96881
Golga2	6.82476	18.3306	16.5123	16.3546	15.7315	13.386	11.8134	20.064
Golga3	3.43553	8.2465	10.0907	6.75001	13.168	8.88203	2.46436	13.6011
Golga4	3.92782	5.02112	9.62513	5.32499	9.97738	7.22299	1.44028	11.1807
Golga5	9.48963	8.63119	17.6063	8.56177	17.8388	20.9235	6.19362	20.6011
Golga7	36.0811	30.7635	48.3356	28.3843	47.8045	55.4466	37.2358	46.1245
Golga7b	0.0211788	0.001	0.001	0.001	0.0489599	0.001	0.001	0.001
Golgb1	2.81656	4.34967	6.41748	3.92184	7.69199	5.74068	2.3593	10.6118
Golim4	9.11379	7.16669	12.3989	6.83454	13.2532	11.9185	4.12307	14.8959
Golm1	6.38842	5.9266	13.3941	10.9163	27.4753	41.317	6.34763	33.5058
Golph3	22.0819	20.4787	40.408	23.4342	40.18	33.8804	11.9336	27.6666
Golph3l	7.58005	7.44094	14.2598	5.52799	9.56474	14.2727	4.32301	14.589
Golt1a	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Golt1b	6.34365	7.67253	10.544	7.32359	12.0396	14.2501	10.7181	7.95971
Gon4l	1.67999	5.17934	4.90215	4.81962	7.27819	5.61468	2.47653	8.20644
Gopc	17.0336	18.6648	38.0336	14.5486	34.2501	20.1944	4.68157	26.6845
Gorab	5.41007	2.01924	5.04649	1.81682	3.78179	4.50927	2.0303	4.95821
Gorasp1	4.86386	5.55506	5.24744	4.34706	6.08906	7.21944	5.25204	6.12008
Gorasp2	49.0496	81.9221	46.9229	63.989	53.6945	65.0115	66.3932	47.6165
Gosr1	8.3035	12.1543	12.1118	9.14606	12.1119	11.6351	11.1612	14.5491
Gosr2	25.1529	47.8452	54.439	47.6046	58.5749	69.1306	35.5199	64.6682
Got1	6.66633	11.9797	13.0746	11.6637	10.3361	9.82105	18.9107	5.80157
Got1l1	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Got2	33.3152	118.577	60.2423	101.726	46.5245	70.7334	44.4694	44.0863
Gp1ba	0.703655	0.269978	0.0530352	0.201918	0.305045	0.257958	0.332105	0.302439
Gp1bb	1.35385	0.300573	0.120677	0.230258	0.166253	0.001	5.50805	0.001
Gp2	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gp49a	0.221534	0.841837	1.5481	0.304505	13.7089	5.45626	25.1705	1.03149
Gp5	0.830771	0.170455	0.133663	0.0283152	0.001	0.001	0.0739012	0.0507146
Gp6	0.001	0.059066	0.001	0.0587125	0.001	0.001	0.001	0.0516401
Gp9	0.949646	0.819678	0.001	0.541663	0.202008	0.109575	0.001	0.155914
Gpa33	0.001	0.0542886	0.001	0.001	0.001	0.0344437	0.023544	0.001
Gpaa1	7.25235	33.1627	20.7033	23.7449	17.4203	17.435	39.4251	15.9178
Gpam	0.539311	2.6719	2.15401	2.6974	3.09575	3.16204	0.23238	4.28782
Gpank1	13.4535	11.9433	10.8455	12.5876	8.50009	8.89787	24.8367	9.29021
Gpat2	0.001	0.001	0.001	0.001	0.0529265	0.0298216	0.101688	0.001
Gpatch1	5.20742	6.23859	4.74975	4.67191	4.19177	4.27534	2.02615	5.47555
Gpatch11	7.05356	3.93658	6.29418	2.68527	5.12713	5.51675	4.07523	5.45996
Gpatch2	1.5585	1.824	2.3897	2.25259	3.91445	3.94363	1.39321	4.39119
Gpatch2l	2.88697	5.88839	5.50827	5.72265	5.52057	4.5603	1.34712	6.65655
Gpatch3	3.55311	3.55572	2.1444	3.95061	2.26985	2.46644	5.04403	2.13011
Gpatch4	6.82217	21.3451	14.1096	7.89576	18.161	22.7565	11.4828	11.2842
Gpatch8	3.02724	5.92286	5.10556	4.82896	8.44856	6.7473	2.89917	11.5136
Gpbar1	0.0678131	0.070905	0.001	0.28163	0.316257	0.001	0.121739	0.001
Gpbp1	24.7909	7.9204	35.1114	9.29598	28.2838	23.0721	9.57502	21.9532
Gpbp1l1	9.47219	5.04866	12.5724	7.91518	15.1564	13.9558	8.83852	18.1954
Gpc1	0.616458	2.27856	2.69081	39.9184	3.23264	0.827091	9.77244	2.18741
Gpc2	0.001	0.614567	0.810698	0.563721	1.1104	0.687759	0.384032	1.45195
Gpc3	5.35757	1.5383	3.81389	2.7381	1.23981	0.487855	4.38367	1.15311
Gpc4	8.71207	11.7919	12.2731	11.4348	5.85435	6.04154	9.41705	11.9947
Gpc5	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gpc6	1.46747	0.350633	1.42994	1.15304	0.674711	0.203	1.59484	0.816113
Gpcpd1	9.90537	2.77221	10.2371	3.59499	12.3048	9.04412	5.20802	12.8128
Gpd1	0.150646	0.132085	0.207612	0.175629	0.248769	0.0841714	0.305881	0.197354
Gpd1l	9.49495	11.744	10.587	10.9327	11.5602	12.8929	11.8651	13.0926
Gpd2	4.21479	8.94421	7.72661	6.92192	9.6022	8.50781	3.55126	8.84881
Gpha2	0.001	0.001	0.001	0.001	0.001	0.001	0.35743	0.001
Gphb5	0.001	0.001	0.0937496	0.001	0.001	0.001	0.001	0.001
Gphn	3.50927	4.33766	8.55065	3.66812	6.69408	7.54362	1.20144	8.39137
Gpi1	106.305	206.239	144.262	254.774	126.006	153.277	175.777	142.644
Gpihbp1	1099.83	588.974	676.728	624.279	407.404	351.474	304.832	437.726
Gpkow	13.4456	17.2706	17.2828	14.9886	16.2165	18.085	5.15729	18.4716
Gpld1	1.31939	2.52158	3.02759	1.39248	3.50926	2.99274	0.3342	4.78082
Gpm6a	4.91292	0.432244	2.42766	1.14963	1.39613	1.28701	1.28741	3.67564
Gpm6b	2.5491	0.208278	0.345795	0.424522	0.542093	0.221926	3.9103	0.805406
Gpn1	12.7799	16.9319	13.4918	13.5758	13.0226	20.3541	11.6512	13.0322
Gpn2	7.49501	18.2529	9.234	13.8385	9.08824	8.93793	19.5414	8.50676
Gpn3	5.40246	4.6495	9.87951	4.67332	8.32834	7.91109	3.28415	5.46415
Gpnmb	0.543753	0.110932	0.299555	1.40731	7.35484	3.37066	124.538	9.74459
Gpr1	2.30181	2.53498	2.26245	3.20504	3.07659	4.1404	0.939407	6.16355
Gpr101	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gpr107	7.47418	16.9893	15.2643	19.61	18.8875	17.8151	10.0779	22.5105
Gpr108	15.3552	22.1771	20.7865	19.5622	18.3156	22.4964	28.9641	19.9607
Gpr110	0.001	0.001	0.001	0.001	0.0390371	0.0220753	0.0149971	0.0155149
Gpr111	0.001	0.001	0.001	0.0184341	0.0836097	0.0236234	0.0160611	0.0498195
Gpr113	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gpr114	0.127724	0.152428	0.256099	0.152009	0.344515	0.194422	2.69773	0.0390136
Gpr115	0.001	0.001	0.001	0.0397196	0.0450261	0.0254224	0.001	0.107253
Gpr116	215.071	184.816	153.508	183.634	189.903	136.431	28.7428	245.138
Gpr119	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gpr12	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gpr123	0.001	0.001	0.001	0.012499	0.0283769	0.0482753	0.196195	0.0113002
Gpr124	2.14261	9.32356	8.05985	8.42792	15.1469	15.2615	7.05222	17.7011
Gpr125	5.18794	8.04912	8.49164	7.24713	8.70928	6.83896	4.44891	8.04154
Gpr126	1.20317	0.580038	1.39525	0.723879	1.11005	0.513959	0.315793	1.14768
Gpr128	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gpr132	0.619546	1.14249	1.13598	0.556849	2.5224	1.3551	22.2506	0.295204
Gpr133	0.39553	0.0575239	0.299475	0.321546	0.417232	0.177558	3.37538	0.384383
Gpr135	0.001	0.001	0.112307	0.001	0.001	0.001	0.001	0.169343
Gpr137	8.89587	14.0152	11.5443	14.9253	11.208	12.1491	24.8271	13.5474
Gpr137b	5.69464	4.85204	5.70685	4.76109	5.50076	4.78128	9.51966	6.62651
Gpr137b-ps	7.67931	9.92091	10.786	8.5034	8.92964	8.44441	17.1564	9.21837
Gpr137c	0.001	0.001	0.0596576	0.050511	0.001	0.001	0.001	0.0226587
Gpr139	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gpr141	0.017266	0.001	0.001	0.001	0.119656	0.0451002	0.367757	0.0475489
Gpr142	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gpr143	0.001	0.001	0.0914207	0.155361	0.001	0.0489973	0.101211	0.103695
Gpr146	29.036	43.2508	30.9388	49.1173	31.618	20.0239	13.2817	32.3884
Gpr149	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gpr15	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gpr150	0.0568594	0.233406	0.001	0.174464	0.13162	0.147829	0.354113	0.0260279
Gpr151	0.001	0.001	0.092539	0.001	0.001	0.0495847	0.001	0.001
