tracking_id	locus	Endothelium D0 NTX	Endothelium 1D NTX	Endothelium 2D NTX	Endothelium 3D NTX	Endtoehlium 5D NTX	Endothelium 6D NTX	Endothelium 7D NTX	Endothelium 10D NTX
Olfr156	chr4:43820334-43821433	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr157	chr4:43834751-43836517	0.001	0.0361739	0.0848679	0.001	0.0814395	0.001	0.001	0.001
Olfr159	chr4:43770049-43771009	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr16	chr1:172956767-172957817	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0574403
Olfr160	chr9:37711347-37712280	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr161	chr16:3592397-3593339	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr164	chr16:19285793-19286741	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr165	chr16:19407075-19408017	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr166	chr16:19486839-19487778	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr167	chr16:19514695-19515634	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr168	chr16:19529979-19530918	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr169	chr16:19565939-19566881	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr17	chr7:107097466-107098414	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr170	chr16:19605724-19606666	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr171	chr16:19624156-19625101	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr172	chr16:58760152-58761240	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr173	chr16:58796778-58797942	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr175-ps1	chr16:58823780-58826761	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr176	chr16:58872214-58873148	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr177	chr16:58872218-58873148	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Olfr178	chr16:58889258-58890218	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr179	chr11:58665560-58666544	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr18	chr9:20313891-20336094	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr180	chr16:58915685-58918486	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr181	chr16:58925556-58928644	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr183	chr16:58995403-59000616	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr186	chr16:59026975-59027905	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr187	chr16:59035779-59039749	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr19	chr16:16673049-16673979	0.0730666	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr190	chr16:59074154-59075078	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr191	chr16:59085551-59086481	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr192	chr16:59098065-59098990	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr193	chr16:59109678-59110608	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr194	chr16:59119147-59120068	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr195	chr16:59148851-59149778	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr196	chr16:59167211-59168141	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr197	chr16:59185555-59186481	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr198	chr16:59201503-59202424	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr199	chr16:59215684-59216611	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr2	chr7:107000874-107002605	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr20	chr11:73350858-73354699	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr201	chr16:59268738-59269665	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr202	chr16:59283571-59284495	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr203	chr16:59303154-59304075	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr204	chr16:59314487-59315405	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr205	chr16:59328589-59329507	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr206	chr16:59344778-59345699	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr209	chr16:59361298-59362216	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr211	chr6:116493610-116494540	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr212	chr6:116506515-116517965	0.157411	0.0460262	0.0542394	0.0229478	0.103994	0.0293051	0.0599409	0.001
Olfr213	chr6:116540454-116541438	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr214	chr6:116556426-116557389	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr215	chr6:116582011-116582944	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr218	chr1:173203357-173204299	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr220	chr1:174448624-174449602	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr221	chr14:52035173-52036109	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr222	chr11:59570781-59571738	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr223	chr11:59589127-59590087	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr224	chr11:58566398-58567343	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr225	chr11:59612965-59614225	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr228	chr2:86482798-86483740	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr229	chr9:39909804-39910728	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr23	chr11:73940247-73941225	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr231	chr1:174117090-174118014	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr235	chr19:12268231-12269170	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr237-ps1	chr6:43153306-43154239	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr239	chr17:33199061-33200009	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr24	chr9:18754691-18755633	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr242	chr9:39144101-39145018	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Olfr243	chr7:103716595-103717546	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr247	chr10:129974604-129975549	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr247	chr10:129983479-129984424	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr248	chr1:174391045-174392055	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr25	chr9:38329491-38330559	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr259	chr2:87107446-87108385	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr26	chr9:38855059-38855990	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr262	chr19:12240720-12241659	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr263	chr13:21132776-21133730	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr266	chr3:106821606-106822557	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr267	chr4:58784778-58785720	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr27	chr9:39128166-39145070	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr270	chr4:52970628-52971567	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr272	chr4:52910832-52911792	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr273	chr4:52855557-52856511	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr275	chr4:52825398-52826358	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr279	chr15:98497473-98498406	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr281	chr15:98456311-98457247	0.001	0.001	0.001	0.001	0.169217	0.001	0.001	0.001
Olfr282	chr15:98437469-98438397	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr283	chr15:98378178-98379108	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr284	chr15:98340021-98340939	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr285	chr15:98312588-98313548	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr286	chr15:98226674-98234450	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr287	chr15:98206970-98221056	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr288	chr15:98186012-98195542	0.001	0.001	0.0708662	0.001	0.001	0.001	0.001	0.001
Olfr29-ps1	chr4:43781364-43782327	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr290	chr7:84915780-84916728	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr291	chr7:84853570-84857318	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr292	chr7:86688340-86695384	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr293	chr7:86663663-86664674	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr294	chr7:86615635-86616643	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr295	chr7:86585276-86586206	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr297	chr7:86526758-86527691	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr298	chr7:86488550-86489549	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr299	chr7:86465412-86466405	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr3	chr2:36812148-36813090	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr30	chr11:58454914-58455980	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr301	chr7:86403848-86413299	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr303	chr7:86394536-86395496	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr304	chr7:86385656-86386658	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr305	chr7:86363375-86364335	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr307	chr7:86335452-86336394	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr308	chr7:86321023-86321950	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr309	chr7:86306184-86307111	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr31	chr14:14328112-14329066	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0642301
Olfr310	chr7:86268729-86269811	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr311	chr11:58841115-58842042	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr312	chr11:58831155-58832082	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr313	chr11:58816927-58818001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr314	chr11:58786138-58787269	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr315	chr11:58778088-58779086	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr316	chr11:58757666-58758587	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr317	chr11:58732095-58733223	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr318	chr11:58720068-58721094	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr319	chr11:58701702-58702623	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr32	chr2:90138179-90142293	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr320	chr11:58683874-58684795	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr323	chr11:58625072-58626044	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr324	chr11:58597344-58598466	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr325	chr11:58580836-58581877	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr328	chr11:58551304-58552237	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr329-ps	chr11:58542446-58544938	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr33	chr7:102713454-102714411	0.001	0.110885	0.171185	0.0733853	0.001	0.001	0.001	0.001
Olfr330	chr11:58528928-58534825	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr331	chr11:58501597-58502554	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr332	chr11:58489718-58492499	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr338	chr2:36376777-36377698	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr339	chr2:36421399-36422329	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr340	chr2:36452586-36453525	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr341	chr2:36479186-36480128	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr342	chr2:36527413-36528352	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr344	chr2:36568599-36569529	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr345	chr2:36640040-36640976	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr346	chr2:36688003-36688933	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr347	chr2:36734322-36735261	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr348	chr2:36786526-36787468	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr350	chr2:36850047-36850986	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr351	chr2:36859413-36860346	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr352	chr2:36869567-36870515	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr353	chr2:36889910-36890846	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr354	chr2:36906947-36907901	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr355	chr2:36927179-36928112	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr356	chr2:36937120-36938068	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr357	chr2:36996811-36997738	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr358	chr2:37004619-37005612	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr360	chr2:37068306-37069260	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr361	chr2:37084777-37085746	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr362	chr2:37104694-37105648	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr365	chr2:37201242-37202181	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr366	chr2:37219490-37220420	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr367-ps	chr2:37266950-37271387	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr368	chr2:37331748-37332732	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr370	chr8:83541092-83542188	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr371	chr8:85230496-85231435	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr372	chr8:72057659-72058675	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr373	chr8:72099761-72100706	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr374	chr8:72107039-72110509	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr376	chr11:73371245-73375704	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr378	chr11:73425036-73428477	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr38	chr6:42762053-42763007	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr380	chr11:73453274-73454210	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr381	chr11:73485886-73486822	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr382	chr11:73516258-73517197	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr384	chr11:73602581-73603520	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr385	chr11:73588797-73589736	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr389	chr11:73776386-73780589	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr39	chr9:20282350-20286648	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr390	chr11:73786939-73787875	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr391-ps	chr11:73798752-73802984	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr392	chr11:73814141-73816877	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr393	chr11:73847184-73848123	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr394	chr11:73887437-73888370	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr395	chr11:73906551-73907490	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr397	chr11:73964609-73965557	0.001	0.001	0.001	0.0742416	0.001	0.001	0.001	0.001
Olfr398	chr11:73983661-73984606	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr399	chr11:74053775-74054778	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr401	chr11:74121290-74122238	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr402	chr11:74155155-74156103	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr403	chr11:74195504-74196446	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr406	chr11:74269390-74270362	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr410	chr11:74334281-74335229	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr411	chr11:74346623-74347672	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr412	chr11:74364670-74365609	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr414	chr1:174430429-174431384	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr417	chr1:174368918-174369848	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr418-ps1	chr1:173270146-173271137	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0614314
Olfr419	chr1:174249888-174250976	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr420	chr1:174158721-174159767	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr421-ps1	chr1:174151480-174152530	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr424	chr1:174136745-174137693	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr426	chr1:174099459-174100410	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr427	chr1:174099459-174100407	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Olfr429	chr1:174089037-174089980	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr43	chr11:74206197-74207289	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr430	chr1:174069299-174070253	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr432	chr1:174050374-174051313	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr433	chr1:174041932-174042936	0.001	0.001	0.001	0.001	0.001	0.001	0.299249	0.001
Olfr434	chr6:43216914-43217880	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr435	chr6:43201645-43202587	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr437	chr6:43167059-43167992	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr44	chr9:39484203-39493988	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr441	chr6:43115743-43116676	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr444	chr6:42955499-42956432	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr446	chr6:42927232-42928159	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr447	chr6:42911524-42912457	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr448	chr6:42896452-42897385	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr449	chr6:42837882-42838818	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr45	chr7:140690906-140691842	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr450	chr6:42817472-42818405	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr452	chr6:42790040-42790994	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr453	chr6:42744038-42744992	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr455	chr6:42538066-42539020	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr456	chr6:42486162-42487214	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr457	chr6:42471234-42472176	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr458	chr6:42460075-42461017	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr459	chr6:41771352-41772297	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr46	chr7:140601339-140611124	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr460	chr6:40571387-40572332	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr461	chr6:40544035-40544977	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr462	chr11:87888958-87889894	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr463	chr11:87892986-87893922	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr464	chr11:87913919-87915003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr466	chr13:65152225-65153152	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr467	chr7:107814585-107815506	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr469	chr7:107822522-107823467	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr47	chr6:43235609-43236575	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr470	chr7:107844786-107845731	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr472	chr7:107902718-107903651	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr473	chr7:107933521-107934454	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr474	chr7:107954642-107955575	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr476	chr7:107967398-107968331	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr477	chr7:107990366-107991299	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr478	chr7:108031396-108032341	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr479	chr7:108054983-108055967	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr48	chr2:89844065-89844971	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr480	chr7:108065767-108066796	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr481	chr7:108080795-108081734	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr482	chr7:108094596-108095568	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr483	chr7:108103310-108104258	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr484	chr7:108124295-108125261	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr485	chr7:108158917-108159871	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr486	chr7:108171797-108172742	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr487	chr7:108211582-108212527	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr488	chr7:108255191-108256136	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr49	chr14:54281895-54282925	0.001	0.001	0.001	0.001	0.301617	0.082865	0.001	0.001
Olfr490	chr7:108286179-108287124	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr491	chr7:108316895-108317828	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr492	chr7:108322729-108323674	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr493	chr7:108346034-108346979	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr494	chr7:108367491-108368436	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr495	chr7:108395121-108396114	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr497	chr7:108422572-108423517	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr498	chr7:108465325-108466318	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr5	chr7:6480215-6486813	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr50	chr2:36793237-36794176	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr502	chr7:108523003-108523948	0.001	0.001	0.001	0.0745315	0.001	0.001	0.001	0.001
Olfr503	chr7:108544526-108545498	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr504	chr7:108564836-108565793	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr506	chr7:108612308-108613253	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr507	chr7:108621813-108622764	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr508	chr7:108629993-108630926	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr509	chr7:108645608-108646574	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr51	chr11:51006973-51007897	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr510	chr7:108667417-108668362	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr512	chr7:108713354-108714335	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Olfr513	chr7:108754857-108755787	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
