tracking_id	Muscle 1D NTX	Muscle 2D NTX	Muscle 3D NTX	Muscle 3D NTX	Muscle 5D NTX	Muscle 7D NTX	Muscle 10D NTX
Lrig3	3.35255	2.42471	0.195186	0.958237	3.88849	3.67996	12.3281
Lrit1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrit2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrit3	0.0396963	0.001	0.001	0.001	0.001	0.0286082	0.001
Lrmp	0.138767	9.83551	7.77922	2.23312	0.13167	1.67612	14.5485
Lrp1	16.0343	99.22	41.4873	19.7633	18.1797	23.5178	98.9026
Lrp10	16.5213	56.6523	39.7485	37.2761	16.5258	22.534	37.1407
Lrp11	0.749765	0.530306	0.792169	0.946997	1.17993	1.17996	0.963622
Lrp12	5.21457	6.94044	9.18933	6.74724	12.8908	10.1557	7.57938
Lrp1b	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrp2	0.0343026	0.0781449	0.001	0.001	0.001	0.001	0.001
Lrp2bp	0.108933	0.0526543	0.001	0.001	0.0433916	0.0133137	0.452307
Lrp3	6.11007	2.63315	0.577851	1.64445	3.14345	5.62665	7.63772
Lrp4	2.45801	3.19356	2.99446	4.44449	2.73731	1.89092	3.63958
Lrp5	11.1116	13.7232	6.90665	11.1536	22.6324	16.0017	37.0433
Lrp6	4.92403	4.05904	3.26187	2.76989	14.07	14.4236	7.02219
Lrp8	3.98281	2.77202	0.438241	1.1139	0.257151	0.24074	0.117068
Lrpap1	13.7939	32.2469	43.8006	22.7149	23.9627	27.7781	34.6611
Lrpprc	21.8628	10.879	11.2286	16.3756	13.6841	10.8189	4.54773
Lrr1	7.66106	1.74237	2.49279	5.9402	2.12166	0.943164	0.467111
Lrrc1	2.47856	0.992196	2.60506	2.6563	5.08214	3.65479	2.16977
Lrrc10	0.144207	0.001	0.001	0.001	0.001	0.001	0.001
Lrrc10b	0.156393	0.359617	0.001	0.475758	0.001	0.0680837	6.9958
Lrrc14	8.4152	4.71745	6.3838	12.8046	3.14719	7.02447	6.6271
Lrrc14b	2.34579	0.49858	1.58078	2.05097	2.08077	1.63085	5.55256
Lrrc15	0.0342598	0.981569	0.001	0.016087	0.631083	0.235776	1.69475
Lrrc16a	1.01194	1.14824	0.929798	0.579955	1.18709	1.06688	1.42831
Lrrc16b	0.106172	0.0965478	0.149638	0.001	0.509451	1.13344	1.07261
Lrrc17	12.4407	66.5064	661.669	134.186	170.077	161.55	34.3583
Lrrc18	0.001	0.106255	0.0783347	0.001	0.116678	0.201281	0.104751
Lrrc19	0.001	0.001	0.001	0.001	0.108377	0.001	0.001
Lrrc2	2.46096	0.001	0.0271658	0.260735	0.182085	0.0372471	1.5818
Lrrc20	6.55678	5.27591	5.1004	4.4453	3.79848	2.17163	13.7703
Lrrc23	0.001	0.001	0.001	0.570108	0.108618	0.199794	0.13043
Lrrc24	0.001	0.0989187	0.0546427	0.001	0.244166	0.549121	0.977984
Lrrc25	0.496239	110.961	77.7283	18.6483	0.256133	5.29896	0.204947
Lrrc26	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrrc27	0.554069	1.60709	3.5222	0.432876	2.15188	0.640149	1.42877
Lrrc28	2.7624	3.08742	8.21615	12.5313	5.17658	3.37062	7.45738
Lrrc29	0.001	0.342445	1.18909	0.001	0.48303	0.296272	0.419202
Lrrc3	0.114065	0.518273	0.0466611	0.560879	0.170905	0.205583	0.932071
Lrrc30	3.05672	0.809959	0.417465	0.829939	0.0888285	0.463064	13.8023
Lrrc32	2.14885	9.29052	0.649132	0.793044	0.812177	1.9225	37.1556
Lrrc33	0.713399	40.1894	24.0249	7.75073	0.915429	2.71947	2.20216
Lrrc34	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrrc36	0.001	0.001	0.001	0.001	0.001	0.0904161	0.176587
Lrrc38	0.137846	0.001	0.263477	0.001	0.001	0.100315	0.838677
Lrrc39	1.24404	0.185511	0.533981	0.18279	0.241335	0.458167	5.02318
Lrrc3b	0.241812	0.001	0.001	0.001	1.13613	2.99015	0.947748
Lrrc4	0.529414	0.817829	0.164554	1.10075	0.326803	0.601652	0.60601
Lrrc40	9.00325	4.79738	6.75828	3.87623	11.145	7.06045	1.72995
Lrrc41	12.6978	19.0949	14.2797	21.5656	21.792	14.4294	20.1719
Lrrc42	22.195	14.9857	17.3875	32.0128	10.0566	10.6161	11.7969
Lrrc43	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrrc45	6.34508	4.29599	4.91531	9.93337	7.81345	18.4197	13.5847
Lrrc46	0.10772	0.381176	0.588506	1.31309	1.12699	0.0767617	0.100204
Lrrc47	11.5829	13.4516	8.48441	7.47822	8.70191	5.9437	8.37994
Lrrc48	0.567327	0.101628	0.505208	1.22101	1.33776	0.435891	0.468824
Lrrc49	3.76013	1.96147	1.69976	1.4818	9.71964	7.79105	4.16712
Lrrc4b	0.001	0.403103	0.001	0.001	0.001	1.10347	2.04049
Lrrc4c	0.001	0.0517757	0.001	0.001	0.001	0.392762	0.307926
Lrrc51	2.63682	0.561141	2.48721	1.60081	3.83526	5.81761	7.45745
Lrrc52	0.001	0.001	0.001	0.001	0.292259	0.001	0.001
Lrrc55	0.0216769	0.0627154	0.001	0.001	0.001	0.0634021	1.94666
Lrrc56	0.0605035	0.612037	0.385317	0.502465	1.06511	0.637017	1.44392
Lrrc57	12.7586	5.84907	5.83527	2.84955	6.98104	12.7933	9.92412
Lrrc58	14.2826	7.14485	4.60218	3.91484	17.4898	15.7051	5.59619
Lrrc59	123.584	179.997	105.438	135.155	74.8495	31.6504	42.5423
Lrrc6	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrrc61	1.22829	3.77494	5.05427	3.02439	1.69874	6.96814	4.41433
Lrrc63	0.001	0.001	0.120958	0.001	0.001	0.001	0.001
Lrrc66	0.001	0.175687	0.001	0.001	0.001	0.001	0.001
Lrrc69	0.001	0.0827398	0.001	0.001	0.001	0.001	0.001
Lrrc7	0.001	0.001	0.001	0.001	0.001	0.001	0.0196743
Lrrc71	2.59047	1.3889	0.768635	2.09902	2.25282	6.04024	3.93916
Lrrc72	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrrc73	2.14502	0.566369	0.001	2.23769	0.11633	1.06979	1.62942
Lrrc8a	6.88462	6.03057	4.05626	3.54063	5.52392	8.57075	14.6613
Lrrc8b	2.28296	3.7181	1.98539	0.494551	2.42914	1.18266	0.867826
Lrrc8c	1.38053	11.0116	1.35332	3.38429	3.71322	2.47364	5.69821
Lrrc8d	1.72591	21.5158	10.8858	4.73097	4.9807	5.44163	6.18021
Lrrc8e	0.190596	0.442223	0.110096	1.00818	0.570419	0.365623	0.340287
Lrrc9	0.101294	0.145787	0.337537	0.001	0.0600284	0.0379491	0.001
Lrrcc1	0.628469	0.268329	0.676388	0.318085	4.31108	1.13409	0.469419
Lrrd1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrrfip1	50.9846	28.7061	16.012	11.9871	33.0537	29.9137	16.7109
Lrrfip2	19.7276	12.1663	11.0387	12.8011	10.5911	16.9529	9.72594
Lrriq1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrriq3	0.0478123	0.207179	0.001	0.001	0.001	0.17449	0.001
Lrriq4	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrrk1	4.91598	10.8263	5.13179	5.42611	7.23744	4.02096	8.01912
Lrrk2	1.09544	1.88662	0.645733	0.338568	4.30197	1.93766	1.24878
Lrrn1	5.22502	6.08287	9.66242	14.6284	43.8842	27.5947	4.27279
Lrrn2	0.0371704	1.42794	0.149056	1.06619	0.310824	0.422344	6.60442
Lrrn3	0.0880278	0.0773387	0.001	0.001	0.340016	0.378305	0.392153
Lrrn4	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrrn4cl	0.995287	0.943496	0.956623	0.90916	0.360504	0.441218	5.25713
Lrrtm1	0.001	0.001	0.001	0.001	0.001	0.220882	0.577119
Lrrtm2	0.191908	0.0932403	0.001	0.001	1.23031	0.173057	0.0308419
Lrrtm3	0.001	0.069693	0.001	0.001	0.11489	0.0587561	0.0767787
Lrrtm4	0.001	0.001	0.001	0.001	0.001	0.0269326	0.0703847
Lrsam1	1.32819	2.93924	4.51974	2.53578	3.47703	4.69906	5.1171
Lrtm1	0.221036	0.0119529	0.0926741	0.196647	0.236637	0.163415	1.16286
Lrtm2	0.200522	0.001	0.001	0.001	0.043558	0.0534662	0.45412
Lrwd1	25.6183	32.8055	19.474	39.132	10.6753	9.90922	12.1559
Lsamp	0.001	0.0745822	0.001	0.001	0.30708	0.414474	0.935247
Lsg1	25.3332	23.3095	16.4385	19.5822	11.0513	14.5134	10.1025
Lsm1	11.1834	3.55995	6.05504	11.3035	8.69676	5.3156	4.87882
Lsm10	12.1274	23.0497	21.3558	27.2167	10.5226	12.2281	15.3101
Lsm11	1.69669	1.31927	1.46111	1.60971	2.24359	0.921929	1.11595
Lsm12	40.3625	30.7751	33.7465	26.2213	23.7243	14.3362	23.0553
Lsm14a	32.9106	15.5621	17.7309	11.6727	57.2951	33.6963	19.9854
Lsm14b	21.8907	6.63015	11.3379	11.6608	16.1118	16.2004	15.7357
Lsm2	159.606	86.0056	81.0537	189.762	20.2155	33.6362	27.4267
Lsm3	198.002	101.108	259.523	353.006	87.6354	82.8365	53.7673
Lsm4	181.698	103.962	148.564	421.091	43.2289	65.9758	73.038
Lsm5	238.74	43.134	150.747	158.415	96.566	88.0523	28.4601
Lsm6	30.7398	14.448	27.8265	28.2654	18.8338	26.973	9.3676
Lsm7	423.726	108.751	224.312	410.131	86.3374	130.133	73.7883
Lsmd1	74.668	41.9826	68.7848	146.617	28.5658	29.0362	48.4756
Lsp1	15.4918	523.272	199.572	62.6719	51.695	56.4942	67.5272
Lsr	0.183426	7.76197	4.9067	0.960462	0.156529	0.935474	0.772525
Lss	7.76088	7.18098	2.77732	2.5066	2.1165	2.5384	3.49018
Lst1	4.64699	235.77	698.825	62.9159	4.62498	36.5017	1.14441
Lta	0.249636	0.283419	0.001	0.001	0.001	0.001	0.001
Lta4h	46.6624	47.9722	41.3226	43.3268	67.4284	39.6721	30.4412
Ltb	0.663411	21.3252	0.410317	0.444237	0.001	0.140438	0.427621
Ltb4r1	0.594529	27.9911	1.31903	0.606306	0.001	0.46054	1.295
Ltb4r2	0.001	0.001	0.001	0.001	0.001	0.001	0.178153
Ltbp1	36.4468	22.7356	10.7669	19.6142	25.2703	51.501	34.7441
Ltbp2	26.6275	12.6589	0.441338	0.745408	0.964149	0.719596	13.4396
Ltbp3	24.4226	21.3878	3.22411	9.94465	34.4868	51.6422	87.4574
Ltbp4	34.1103	13.121	1.708	7.84277	42.3916	113.935	158.742
Ltbr	40.9261	35.769	30.6091	29.0959	31.5689	23.1028	29.6472
Ltc4s	1.73153	4.79415	15.7212	24.371	1.35733	2.80031	0.405146
Ltf	0.0230344	9.98716	0.0368196	0.577731	2.08401	3.49952	11.8478
Ltk	0.001	0.001	0.001	0.001	0.001	0.001	0.356056
Ltn1	6.00642	4.08708	3.2265	2.51333	9.85392	6.49477	1.92794
Ltv1	40.8572	17.6645	16.13	10.6771	39.129	29.2253	9.16151
Luc7l	41.9766	20.1033	21.8533	26.0089	24.9814	50.8828	25.101
Luc7l2	36.9918	10.2237	17.667	9.21631	52.0808	55.7544	19.705
Luc7l3	24.1001	2.73744	5.69422	4.51778	21.4067	36.349	3.87048
Lum	6.95133	12.7349	1.04434	0.606143	5.55542	4.72543	23.6801
Lurap1	1.15461	0.478503	1.2068	0.720513	0.224684	1.10205	4.22653
Lurap1l	6.12568	4.26574	6.07428	12.6121	8.30885	8.97384	8.16997
Luzp1	4.46803	5.16635	2.73905	1.91014	11.7606	4.76774	5.04828
Luzp2	0.001	0.184226	0.001	0.001	0.0276212	0.449263	0.265876
Luzp4	0.001	0.001	0.001	0.001	0.001	0.00368385	0.001
Lxn	2.59619	20.9281	20.8915	7.84383	6.74446	7.79621	11.4607
Ly6a	54.2683	25.5009	147.73	42.9937	17.3384	22.551	13.498
Ly6c1	44.4533	47.5726	132.838	16.711	9.88735	54.9072	17.182
Ly6c2	8.82028	298.539	883.979	15.2975	2.39237	11.6717	17.7845
Ly6d	0.001	11.9915	1.09533	0.001	0.001	0.001	27.9655
Ly6e	169.746	488.581	958.561	408.192	141.82	142.586	95.1786
Ly6f	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ly6g5b	0.765583	1.75472	0.001	0.464691	0.639572	0.001	0.639197
Ly6g5c	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ly6g6c	0.001	0.001	0.001	0.001	0.001	0.27411	1.14429
Ly6g6d	0.001	0.001	0.001	0.001	0.001	0.498276	0.778693
Ly6g6e	0.001	0.001	0.001	0.001	0.001	0.001	0.233749
Ly6g6f	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ly6h	0.001	0.001	0.001	0.337564	0.58204	0.591934	0.312833
Ly6i	0.220464	1.70823	4.56094	0.057916	0.001	0.001	0.001
Ly6k	0.001	0.574286	0.001	0.001	0.704242	0.934055	0.281013
Ly75	1.60749	2.34131	1.36241	1.28886	1.8602	0.821707	0.0678242
Ly86	2.61441	49.7389	122.581	9.9294	4.78661	17.3333	1.98132
Ly9	0.260609	14.2078	44.2606	5.32301	0.990426	2.24065	0.917825
Ly96	4.68982	5.49634	18.2517	1.28814	7.53257	7.21907	1.63796
Lyar	130.978	15.0478	27.4554	21.652	19.3223	22.5994	6.79404
Lyg1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lyg2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lyl1	0.551032	7.25872	15.9192	4.29596	0.173074	4.08673	3.5697
Lyn	1.57514	58.1413	44.7647	8.27726	1.98876	5.30131	3.91227
Lynx1	3.82977	2.352	2.07756	1.35439	8.31419	5.02235	32.0524
Lypd1	0.127377	0.137242	0.001	0.001	0.978891	0.001	0.001
Lypd2	0.001	0.272209	0.001	0.001	0.441254	0.001	3.50327
Lypd3	0.001	0.001	0.001	0.0564726	0.001	0.001	1.7046
Lypd4	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lypd5	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lypd6	0.266095	0.385971	2.13555	0.919135	2.03577	3.30538	0.731174
Lypd6b	0.001	0.162053	0.0895721	0.468122	0.333539	0.286463	0.160374
Lypd8	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lypla1	31.7615	12.9081	20.6337	8.64249	33.6635	18.8743	7.66929
Lypla2	50.8404	44.0443	26.6435	44.3474	16.3698	20.5023	22.6804
Lyplal1	3.55197	1.58665	7.47781	6.20631	10.6362	8.30654	3.29411
Lyrm1	2.69408	0.855399	1.80073	1.71101	2.93752	2.19212	2.2994
Lyrm2	13.2864	8.44927	10.6272	11.1388	22.7688	16.1601	9.11075
Lyrm4	15.0221	7.91817	11.2063	20.4529	8.39811	9.88053	8.32052
Lyrm5	8.85237	1.78237	5.58513	2.70792	11.3042	11.0719	6.48094
Lyrm7	2.45977	2.04666	1.64951	0.451456	0.421185	2.26076	3.85309
Lyrm9	1.20739	0.577734	1.82484	1.59104	0.346465	0.575925	1.28532
Lysmd1	2.63678	2.15032	2.46236	2.55215	3.6044	3.62729	5.47336
Lysmd2	18.6015	6.93464	3.22327	9.02268	7.5442	9.54218	16.5694
Lysmd3	2.21908	1.41871	1.31331	0.001	15.5539	5.70894	0.631166
Lysmd4	0.949259	0.793341	2.36391	0.210351	2.78408	2.48383	3.26011
Lyst	0.406267	6.57597	1.21974	0.22036	2.45875	1.18598	0.665778
Lyve1	0.001	0.351412	0.001	0.001	0.001	1.81121	0.162388
Lyz1	0.777831	31.6037	65.479	8.26483	4.77316	22.4184	2.24507
Lyz2	40.5	4280.83	3008.28	753.976	201.419	626.17	90.8733
Lyzl1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lyzl4	0.001	0.001	1.83866	0.001	0.001	0.001	0.001
Lyzl6	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lzic	20.3479	10.5711	15.3318	27.3902	19.323	9.99244	9.25093
Lztfl1	3.68443	1.02644	1.36877	0.304871	5.94281	2.86157	0.556515
Lztr1	13.2969	19.6344	16.5976	22.2885	26.8342	27.0848	28.5572
Lzts1	0.0367587	0.421055	1.80219	1.26429	0.779313	0.982481	1.21375
Lzts2	15.3904	9.70114	6.58478	27.7822	13.0594	12.784	43.305
M1ap	0.0951675	0.638069	0.352561	0.394618	0.225056	0.0460168	0.240422
M6pr	71.4042	94.5916	97.4039	49.8933	63.9456	48.6761	32.2326
Maats1	0.388048	0.131978	0.437915	0.318124	0.163067	0.100053	0.0217862
Mab21l1	0.476918	0.131318	0.001	0.001	1.35211	0.862799	0.867106
Mab21l2	0.001	0.135219	0.0747743	0.001	0.001	0.13667	1.24988
Mab21l3	0.121836	0.303025	1.11777	2.21863	3.16332	0.421451	0.200256
Macc1	0.0161568	0.001	0.001	0.0226584	0.0386751	0.001	0.001
Macf1	8.65752	8.8974	5.77352	5.40668	14.4481	8.67704	4.5592
Macrod1	41.9903	9.41797	6.26534	7.96709	7.5422	34.2829	93.8493
Macrod2	0.784644	0.252973	0.001	0.0957039	0.911852	0.536876	0.856478
Mad1l1	18.5078	22.0502	25.8424	25.9993	14.0489	15.6451	11.4557
Mad2l1	36.7177	19.7836	23.0064	19.2392	22.1943	11.8577	4.21664
Mad2l1bp	8.66483	9.36576	16.6097	17.6198	7.30642	8.91819	9.17969
Mad2l2	25.5012	15.1835	22.1377	28.8747	15.4141	10.8035	11.6349
Madcam1	0.001	0.001	0.001	0.001	0.001	0.001	0.0452147
Madd	0.99191	8.7146	6.77506	4.09365	1.54858	1.75645	2.10825
Maea	40.063	41.9375	44.028	51.8173	53.76	45.7977	49.0525
Mael	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Maf	1.96946	5.42071	10.498	1.66543	4.95502	8.18766	5.79722
Maf1	30.7388	35.5091	40.4275	43.5862	43.2272	41.1799	51.7982
Mafa	1.01245	0.568036	0.001	2.43814	0.155311	0.142755	4.16035
Mafb	3.22663	55.4487	77.3845	20.629	7.92957	17.2057	21.7617
Maff	42.7871	66.3161	9.35975	4.19744	52.6469	50.1331	103.654
Mafg	13.2472	15.3998	10.926	8.37441	7.12586	11.958	14.3429
Mafk	18.1751	34.9551	15.1586	8.67557	31.8225	53.1819	111.602
Mag	0.394808	2.39114	0.881261	0.658132	0.250023	1.30382	35.2673
Magea1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea10	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea3	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea4	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea5	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea6	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea8	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mageb1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mageb1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mageb16	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mageb16-ps1	0.001	0.001	0.001	0.001	0.001	0.0130644	0.001
Mageb18	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mageb2	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Mageb2	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Mageb3	0.082904	0.001	0.396135	0.460098	0.001	0.001	0.0437825
Mageb4	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mageb5	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Maged1	46.9882	75.0105	75.5543	168.333	247.472	164.611	163.584
Maged2	8.0202	16.3949	16.8755	20.3957	109.332	32.1829	50.1167
Magee1	1.6393	1.68761	2.03726	1.92551	3.16092	3.7631	3.39638
Magee2	0.0554275	0.0798513	0.001	0.001	0.065743	0.120996	0.0790288
Mageh1	4.68273	1.11973	0.463261	0.469279	14.1451	9.5888	6.85762
Magel2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magi1	0.675416	0.595658	0.0127554	0.129761	0.496622	0.746735	1.84967
Magi2	0.18416	0.156167	0.178539	0.0909733	0.576232	0.754939	1.16599
Magi3	1.82924	0.723485	0.472809	0.348507	3.23111	2.67065	0.838677
Magix	0.227995	0.0988425	0.0728724	0.001	0.0542476	0.549641	1.16216
Magoh	240.446	41.1383	156.292	130.336	102.626	94.1219	51.6869
Magohb	58.3264	12.4943	22.9642	23.4894	23.2767	12.5036	8.33975
Magt1	10.8707	8.63583	11.4517	14.2872	19.1186	12.1033	2.65658
Mak	0.001	0.0551305	0.001	0.001	0.0454221	0.001	0.001
Mak16	71.8816	28.8288	22.0177	22.9686	26.8548	25.194	8.07526
Mal	0.158975	1.64941	0.0776222	0.0338232	0.289054	2.50124	30.4354
Mal2	0.022737	0.001	0.001	0.0316906	0.001	0.0498342	0.238729
Malat1	133.223	131.039	81.6637	12.3799	108.679	161.449	56.9849
Mall	1.03065	1.57466	1.05448	0.36711	0.157062	1.56549	0.692055
Malsu1	31.3158	17.1691	45.2756	56.8616	15.8801	23.3881	28.6558
Malt1	0.875092	8.94997	4.01717	0.128124	1.54446	1.96742	0.931077
Mamdc2	0.279493	1.64764	1.91274	1.01674	5.03027	11.1043	22.4332
Mamdc4	0.446928	0.0447797	0.0495634	0.0648841	0.184561	1.04205	0.518039
Maml1	4.74039	9.52878	4.71294	3.65534	11.7872	6.51941	12.313
Maml2	0.558224	0.917536	1.87785	0.0964897	1.28418	2.43507	1.44065
Maml3	0.572573	1.83247	1.47732	1.42093	3.60078	2.44217	2.76392
Mamld1	0.353114	0.889086	0.74527	0.15602	0.532828	1.38222	2.23632
Mamstr	12.4534	11.0063	34.3741	63.1121	19.8055	39.0983	12.4373
Man1a	1.18766	6.39382	3.69101	0.866362	1.40287	2.10581	2.022
Man1a2	5.75668	3.24269	1.98466	1.19163	10.5188	6.07295	1.89892
Man1b1	13.7083	23.062	18.1815	16.5358	29.0156	16.7526	17.3956
Man1c1	2.37842	7.78798	11.267	5.92764	23.6687	12.5942	16.6702
Man2a1	12.7957	8.14396	6.64796	3.4282	26.9148	10.5157	3.06264
Man2a2	15.094	11.1232	9.51345	9.64805	38.0672	39.3462	41.319
Man2b1	2.94402	90.0415	88.2358	25.7934	7.66912	11.7356	9.02208
Man2b2	2.72955	24.1692	37.5637	8.80612	4.57976	10.1148	19.5044
Man2c1	7.00798	13.2112	15.0513	8.76997	10.1694	20.4368	17.2893
Manba	1.17746	5.20019	5.75491	1.83884	7.08289	3.09943	3.35621
Manbal	36.7799	22.5202	19.6447	34.8238	29.4103	22.9214	33.1085
Manea	2.60988	0.747995	1.44383	0.685879	7.36892	4.39648	0.608794
Maneal	0.115861	0.0334865	0.001	0.001	0.0551643	0.592317	0.375868
Manf	120.004	89.5715	90.447	118.964	72.4876	50.6105	53.8377
Mansc1	0.242486	1.04856	1.45983	0.0748114	0.127905	0.627751	2.94707
Mansc4	0.578577	0.0903621	0.001	0.001	0.001	0.0454359	0.0592952
Maoa	13.7705	6.33568	7.67788	9.41044	18.3537	10.418	2.85905
Maob	3.39207	1.41375	0.126738	0.257648	14.976	16.04	5.06828
Map1a	0.297767	1.56995	1.09858	1.00398	1.30164	0.814294	4.06361
Map1b	6.11487	11.6307	10.1487	7.61852	26.0831	16.1902	7.48834
Map1lc3a	57.8333	33.2998	23.7644	38.792	62.5918	45.3583	249.519
Map1lc3b	53.0552	89.322	74.3038	61.3021	77.352	82.385	141.201
Map1s	14.8191	18.9123	13.574	35.2005	3.63475	18.5125	14.262
Map2	6.57009	1.13435	0.990209	0.723263	24.587	15.3758	2.20889
Map2k1	31.4972	22.9147	23.7967	18.2753	34.681	26.1761	26.9276
Map2k2	82.6679	63.6022	52.1742	151.38	28.5297	31.3616	48.804
Map2k3	177.451	115.077	51.6364	111.421	34.7797	28.0567	57.7201
Map2k4	10.5361	11.0695	10.8534	6.84488	14.3254	12.1677	10.9902
Map2k5	10.0042	8.24889	10.7517	9.24606	10.879	9.86575	10.8569
Map2k6	1.19696	2.08206	2.10083	0.001	4.9172	5.347	5.93947
Map2k7	12.8731	14.2228	12.084	12.3314	12.8712	18.0025	24.6834
Map3k1	1.54298	5.00766	2.75921	1.0714	5.70814	3.52295	3.45548
Map3k10	5.51691	3.74263	2.55507	5.11602	3.60545	4.24081	8.52909
Map3k11	10.7184	17.0702	12.977	16.8726	6.59831	7.5627	13.0261
Map3k12	38.7664	30.2518	93.57	47.8517	21.5228	68.8878	22.4442
Map3k13	0.0358189	0.001	0.001	0.001	0.194014	0.191869	0.259419
Map3k14	7.77526	19.7618	7.49641	5.86202	14.7939	12.3975	13.5031
Map3k15	0.0703754	0.245609	0.271881	0.001	0.001	0.103558	0.0541323
Map3k19	0.001	0.0227116	0.0251373	0.0219376	0.0374419	0.0689343	0.001
Map3k2	2.60567	2.0103	1.33633	0.584047	5.74585	3.7432	0.851853
Map3k3	6.68432	24.1611	13.2859	4.13037	18.1322	12.5062	19.2063
Map3k4	4.29643	7.1247	7.18847	6.82487	9.05996	7.53659	8.75398
Map3k5	2.42618	4.97513	1.86649	2.19975	1.48454	8.93789	7.20998
Map3k6	7.19034	2.05413	0.545723	0.317581	1.35476	3.45053	3.92515
Map3k7	10.6894	6.62475	6.78367	4.88938	19.1949	13.6368	6.04721
Map3k8	2.69243	5.24102	7.57846	1.58916	8.14908	3.92563	7.88615
Map3k9	0.0279405	1.59379	0.316945	0.324531	0.0134883	0.120963	0.0865875
Map4	32.2847	51.6393	34.927	34.1587	64.3979	40.2418	52.7254
Map4k1	3.07107	25.3701	9.66498	5.97557	0.836968	0.941466	3.10852
Map4k2	1.21559	7.83456	1.56754	0.754815	2.02761	3.48687	10.2922
Map4k3	2.37563	1.68466	1.65501	0.325545	6.83987	7.95874	2.6175
Map4k4	77.7593	50.7898	30.3125	38.6166	103.625	75.4947	53.4973
Map4k5	6.49088	2.49499	1.61299	2.14108	12.2431	10.0692	3.7879
Map6	2.05448	4.50962	1.06283	1.33392	0.614778	1.57651	12.1693
Map6d1	0.285348	0.110276	0.001	0.001	0.001	0.125461	0.0546435
Map7	0.493293	0.32356	0.001	0.001	0.80004	0.806653	1.61935
Map7d1	39.9604	70.7059	66.4099	71.4457	41.2813	50.7686	83.0173
Map7d2	0.0639516	0.185747	0.0256972	0.001	0.001	0.223152	0.506465
Map9	0.649072	0.24021	0.078241	0.492087	1.46841	0.400589	0.112191
Mapk1	47.6151	46.8298	36.6664	29.1685	54.4922	36.6158	24.9412
Mapk10	0.0416216	0.0486117	0.001	0.001	0.040099	0.0184672	0.00804283
Mapk11	3.11101	2.5638	1.20893	5.26672	1.6765	1.08569	1.81642
Mapk12	14.2593	4.33817	3.02985	3.54721	3.11798	3.4977	23.8269
Mapk13	15.0632	6.84451	0.856301	2.1628	0.579736	0.14217	1.34566
Mapk14	22.8303	34.7737	33.3361	18.038	23.5252	26.1143	23.5192
Mapk15	0.001	0.001	0.001	0.001	0.001	0.001	0.0321181
Mapk1ip1	1.06455	2.12949	4.48066	2.79824	6.98658	21.9736	12.4022
Mapk1ip1l	31.4716	23.6761	21.5241	18.7521	36.1043	21.7483	13.0269
Mapk3	58.602	99.4548	122.328	93.9512	53.3044	69.4901	83.2005
Mapk4	0.0661161	0.0961995	0.001	0.001	0.253808	0.360226	0.368972
Mapk6	44.0142	53.7979	32.8447	21.8483	36.3102	27.8684	13.4888
