tracking_id	locus	FAP 0D NTX	FAP 1D NTX	FAP 2D NTX	FAP 3D NTX	FAP 3D NTX	FAP 4D NTX	FAP 5D NTX	FAP 6D NTX	FAP 10D NTX
Gm13290	chr4:88776761-88777729	0.001	0.240512	0.0728976	0.001	0.115808	0.0428509	0.158727	0.0871335	0.117206
Gm13290	chr4:88806025-88806993	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm13293	chr2:11339488-11344106	0.001	0.001	0.081909	0.001	0.202519	0.449673	0.193231	0.138813	0.10329
Gm13298	chr4:41966057-41971856	0.343807	0.08106	0.555401	0.534474	0.298233	0.18188	0.265594	0.509611	0.562514
Gm13298	chr4:42318271-42324070	0.343807	0.08106	0.559127	0.534474	0.298233	0.196852	0.282802	0.509611	0.566324
Gm13298	chr4:42522438-42528237	0.343807	0.08106	0.560617	0.521996	0.298233	0.184375	0.262644	0.509611	0.565723
Gm13298	chr4_GL456350_random:144078-149877	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13304	chr4_GL456350_random:211324-212455	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13305	chr4:42158841-42168603	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm13305	chr4:42656000-42665762	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm13305	chr4_JH584293_random:7078-16840	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm13305	chr4_JH584294_random:3809-13571	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm13306	chr4:42158091-42158846	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0296817
Gm13306	chr4_JH584293_random:16835-17590	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13306	chr4_JH584294_random:3059-3814	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13308	chr4:41941633-41942668	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0634091
Gm13308	chr4:42293863-42294898	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0634091
Gm13308	chr4:42438974-42440009	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0634091
Gm13308	chr4_GL456350_random:173251-174286	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13315	chr2:14720641-14722622	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm1332	chr2:157087054-157096481	0.001	0.001	0.250158	0.001	0.001	0.001	0.0962422	0.001	0.10238
Gm13363	chr1:30941591-30949710	92.3561	13.8208	225.936	209.112	40.9947	114.256	87.8686	108.68	46.1981
Gm13375	chr2:20968873-20970348	6.68682	1.08123	2.13334	1.93967	2.57901	0.442811	1.9026	1.47296	2.27709
Gm13399	chr2:27144897-27162703	0.327412	0.0678365	0.102193	0.377671	0.0346678	0.254061	0.218436	0.220446	1.08036
Gm13446	chr2:35549533-35558702	0.001	0.001	0.001	0.001	0.001	0.0579276	0.001	0.107598	0.106524
Gm13476	chr2:45111137-45114084	3.49271	4.35472	5.76737	2.86802	3.24923	2.46883	3.5192	2.81838	2.7778
Gm13483	chr2:50296809-50433967	0.001	0.001	0.237874	0.001	0.265923	0.216666	0.0826828	0.001	0.0496983
Gm13490	chr2:51656965-51732009	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13497	chr2:51241830-51295945	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13498	chr2:50909683-50911846	0.151445	0.147804	0.147943	0.111258	0.0913601	0.787319	0.466735	0.4289	0.0998649
Gm13539	chr2:25784616-25787022	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13544	chr2:58276778-58286902	0.001	0.0235967	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13546	chr2:58163973-58177063	0.001	0.001	0.001	0.001	0.001	0.001	0.176559	0.001	0.001
Gm13547	chr2:29761527-29764089	0.001	0.001	0.25557	0.001	0.397822	0.228962	0.001	0.620185	0.470279
Gm13580	chr2:60411524-60412574	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13582	chr2:60964375-60975151	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0401351
Gm136	chr4:34743787-34756259	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13629	chr2:66440879-66547472	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13704	chr2:73596525-73616012	0.001	0.001	0.0465042	0.001	0.001	0.0427364	0.0367392	0.0795837	0.137619
Gm13710	chr2:84500747-84506873	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13718	chr2:84659078-84668781	0.001	0.001	0.001	0.001	0.001	0.001	0.0557458	0.001	0.059682
Gm13749	chr1:63964726-63968999	0.238506	0.104062	0.653574	0.350264	0.519662	0.001	0.109967	0.315476	0.391744
Gm13752	chr2:80391363-80398216	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13769	chr2:90221566-90224471	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13769	chr2:90322221-90325126	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13807	chr2:93403546-93417830	0.133653	0.001	0.001	0.001	0.001	0.191073	0.041046	0.001	0.0438514
Gm13826	chr5:115102921-115110268	57.1463	130.215	63.3849	47.4998	71.9774	27.2788	18.1699	16.3255	15.2697
Gm13845	chr6:31366884-31398773	0.001	0.001	0.296356	0.001	0.459232	0.40346	0.173282	0.123322	0.123257
Gm13871	chr4:73872218-73876266	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13871	chr4:73887064-73891112	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13871	chr4:73901905-73905953	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm13889	chr2:93955809-93957100	1.34125	3.92875	7.14529	21.5322	6.69643	4.21837	2.38902	1.15021	0.484053
Gm13939	chr2:109902395-109913319	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0842552	0.209403
Gm13944	chr2:77462643-77480938	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14005	chr2:128298662-128429351	37.7499	29.9302	24.2085	21.0263	26.1725	25.1279	21.9646	18.318	11.5304
Gm14015	chr2:106463822-106523103	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0132367
Gm14023	chr2:129297369-129307826	0.001	0.040685	0.219544	0.001	0.001	0.001	0.0864192	0.0621598	0.0308047
Gm14047	chr2:129369901-129375733	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0811182	0.001
Gm14057	chr2:130801965-130804101	0.230272	0.499481	0.719864	0.526293	0.0740927	0.440295	0.260196	0.485823	0.328968
Gm14085	chr2:122484940-122528040	0.0564837	0.0091466	0.001	0.001	0.001	0.015216	0.001	0.0283938	0.001
Gm14092	chr2:145549454-145554982	0.001	0.001	0.0717153	0.001	0.001	0.001	0.001	0.001	0.241558
Gm14124	chr2:150257516-150270300	0.106132	0.001	0.001	0.0649906	0.102266	0.0761975	0.128285	0.0591689	0.0847276
Gm14137	chr2:119174508-119177575	0.001	0.001	0.0407318	0.001	0.001	0.0374583	0.0644064	0.0698166	0.103414
Gm14139	chr2:150181754-150193279	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14151	chr2:151086785-151092350	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14151	chr2:151098244-151103809	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14164	chr2:152345668-152375322	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14169	chr2:156609197-156613422	0.001	0.001	0.001	0.001	0.001	0.001	0.0197613	0.0427846	0.0211471
Gm14204	chr2:158595471-158610723	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14207	chr2:119321198-119326197	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.121134	0.001
Gm14288	chr2:175275123-175283850	9.09497	1.85713	9.01004	5.99505	2.72239	6.02006	5.39464	8.35328	2.15574
Gm14288	chr2:175792311-175801038	9.02094	1.85787	9.15955	6.41593	2.7255	5.9715	5.41934	8.24574	2.24579
Gm14288	chr2:176423654-176432381	12.0685	1.95716	14.0857	9.05908	3.08236	9.04721	7.72837	11.2688	4.89746
Gm14295	chr2:176798599-176808704	40.3216	3.04515	56.9513	38.6525	4.84207	39.5129	32.2765	40.4051	17.4761
Gm14305	chr2:176708352-176721813	5.44367	0.0567252	3.96958	3.47265	0.989739	3.68051	2.55552	4.17613	2.00055
Gm14306	chr2:175470024-175480553	0.464869	0.001	1.19892	0.631327	0.0284752	0.755456	0.900739	1.22861	0.639698
Gm14308	chr2:175324742-175338211	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14308	chr2:175422299-175435776	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14308	chr2:175640391-175653860	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14308	chr2:175737942-175751419	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14308	chr2:175965355-175978824	2.75587	0.164235	2.89915	1.97077	0.387975	2.51892	1.93437	2.6174	1.61316
Gm14308	chr2:176473277-176486748	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14308	chr2:176622841-176636318	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14318	chr2:180332856-180340732	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14322	chr2:177759287-177773275	3.46821	0.555559	3.51735	3.09281	0.718371	3.51652	3.13192	3.84462	2.30272
Gm14325	chr2:177828990-177840318	5.71438	0.233225	4.94569	4.67011	0.932448	4.00835	3.54648	5.77127	3.84388
Gm14326	chr2:177942610-177957289	4.54214	0.258098	2.88333	3.86484	0.579974	3.30817	2.40403	4.08211	3.33816
Gm14327	chr2:177897162-177927850	1.95881	0.0435338	0.834257	0.83505	0.156612	0.891544	0.798174	1.33659	2.28597
Gm14345	chrX:3441730-3443690	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14345	chrX:3700232-3702192	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14346	chrX:34159624-34161584	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14347	chrX:4196575-4198535	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14351	chrX:31336368-31338319	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14351	chrX:33575395-33577346	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14351	chrX:34159633-34161584	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14351	chrX:3441739-3443690	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14351	chrX:3700232-3702183	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14351	chrX:3750934-3752885	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14351	chrX:3955050-3957002	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14354	chrX:31962043-31962821	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14354	chrX:3835878-3836656	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14374	chrX:5669066-5671026	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14378	chr8:4248213-4251423	0.331604	0.0727989	0.001	0.001	0.32224	0.001	0.101641	0.10878	0.001
Gm14379	chrX:7375924-7378042	0.0882871	0.001	0.138066	0.0864672	0.0426479	0.001	0.0543766	0.0587032	0.14539
Gm14391	chr2:175185164-175206924	2.26591	1.44331	3.41328	2.14129	1.12385	2.51938	2.13901	2.64601	2.25003
Gm14391	chr2:175869237-175988574	2.21888	1.29862	3.47129	2.178	1.07465	2.61742	1.99416	2.92468	2.34825
Gm14393	chr2:175061548-175067763	3.18171	0.0651153	3.42755	3.47921	0.500709	4.0248	1.62888	4.32502	2.75651
Gm14403	chr2:177498225-177512311	2.87318	0.0942399	2.73546	3.35892	0.284211	4.02683	3.1788	3.8867	3.27784
Gm14405	chr2:176289942-176301588	0.0905799	0.001	0.283059	0.0321719	0.0529402	0.114055	0.099638	0.211512	0.208239
Gm14405	chr2:176852791-176864437	0.0905799	0.001	0.266905	0.0321719	0.0529402	0.114055	0.099638	0.211512	0.208239
Gm14420	chr2:177464741-177479194	8.24069	0.675428	4.47048	4.85909	1.04249	3.6951	4.26519	6.01652	4.94757
Gm14430	chr2:175321833-175338212	0.472147	0.049372	0.241036	0.195234	0.198218	0.40838	0.139228	0.051505	0.299763
Gm14430	chr2:175419390-175435777	1.75228	0.106829	2.02105	1.18991	0.212792	1.36239	1.24229	1.75942	1.03625
Gm14430	chr2:175737941-175754328	1.72063	0.10433	2.00991	1.16312	0.209665	1.39516	1.24803	1.75548	1.03729
Gm14431	chr2:175372461-175385279	0.300749	0.001	0.001	0.609816	0.001	0.226997	0.0593877	0.221299	0.564853
Gm14431	chr2:175918282-175931100	1.35031	0.0825284	0.850345	1.28306	0.243532	0.818404	0.760391	1.45381	1.41713
Gm14431	chr2:176521003-176533821	1.33132	0.0798857	1.08744	1.15789	0.249011	0.833264	0.752899	1.50628	1.2783
Gm14434	chr2:176470368-176486749	1.76156	0.106877	2.00532	1.26678	0.213253	1.40372	1.26052	1.7556	1.05365
Gm14436	chr2:175470059-175483322	4.54444	0.261217	1.83016	2.45863	0.423315	1.70031	2.0664	2.85235	3.15804
Gm14440	chr2:175275124-175286805	2.622	0.113951	3.06621	2.18109	0.336904	2.76337	2.20351	2.89601	2.42401
Gm14440	chr2:175789356-175801037	2.59955	0.113894	3.07294	2.16719	0.333989	2.74524	2.18783	2.85838	2.39881
Gm14446	chr19:34592887-34601968	0.147593	0.001	0.332886	0.361463	0.137024	0.185238	0.250231	0.169302	0.0936831
Gm14458	chrX:8985899-8986755	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14459	chrX:8514051-8524954	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14461	chr2:78237546-78302230	0.001	0.001	0.0244089	0.001	0.001	0.001	0.0288241	0.001	0.0102745
Gm14474	chrX:11302431-11302921	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14475	chrX:11305654-11305972	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14475	chrX:11315157-11315475	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14475	chrX:11321491-11321809	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14476	chrX:11324658-11324976	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14477	chrX:11299320-11299638	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14477	chrX:11308823-11309141	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14477	chrX:11318324-11318642	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14478	chrX:11318285-11318727	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14478	chrX:11321452-11321894	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14482	chrX:11308754-11309263	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0029889
Gm14482	chrX:11315088-11315597	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14482	chrX:11318255-11318764	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14482	chrX:11321422-11321931	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14483	chrX:11299256-11299757	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0711738
Gm14483	chrX:11308759-11309260	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14484	chrX:11311933-11312427	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14492	chr7:142491079-142506771	3.20073	0.126162	0.568424	1.06885	0.631776	0.313023	1.4799	3.49194	6.98115
Gm14496	chr2:181991225-182001087	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14501	chrX:9350598-9351137	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14511	chrX:8975711-8976559	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14525	chrX:26672777-26702638	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14548	chr7:3884213-3898092	0.199096	0.142101	0.00361848	0.00219313	0.001	0.001	0.0385655	0.001	0.0961028
Gm14625	chrX:55430234-55446892	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14632	chrX:30820524-30843441	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14634	chrX:12762277-12821492	0.100987	0.0879062	0.0790056	0.001	0.0488291	0.0723147	0.001	0.001	0.199351
Gm14635	chrX:12339778-12354996	0.001	0.001	0.001	0.001	0.001	0.001	0.0372371	0.001	0.039794
Gm14685	chrX:73123067-73129260	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14685	chrX:73137231-73143424	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14692	chrX:67682991-67693562	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14692	chrX:67695697-67706258	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Gm14718	chrX:57200636-57204376	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14725	chrX:70545557-70546385	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14743	chrX:78240461-78245921	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14744	chrX:77864757-77870033	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14781	chrX:91632193-91635671	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14812	chrX:99405330-99443797	1.20675	0.001	0.001	0.001	0.001	0.001	0.001	0.0616731	0.0916844
Gm14819	chrX:24948450-24971360	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14819	chrX:27577075-27599984	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14819	chrX:35404214-35427093	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14827	chrX:94442731-94447727	0.001	0.001	0.0808502	0.001	0.001	0.0371777	0.001	0.0692969	0.0171067
Gm14850	chr8:21427427-21428392	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14850	chr8:21565385-21566350	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14851	chr8:21094970-21096050	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14858	chrX:102252650-102257689	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm14872	chr17:47687609-47691092	1.79194	7.11627	2.96788	2.39409	3.349	0.467795	0.402162	0.472158	0.556016
Gm14873	chr17:47699968-47701996	0.001	0.001	0.001	0.189024	0.001	0.001	0.001	0.001	0.126179
Gm14920	chrX:117014756-117015104	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15008	chrX:36910833-36911985	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.161022
Gm15023	chrX:135167623-135177632	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.00472416
Gm15023	chrX:135494587-135504594	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.00472416
Gm15056	chr8:20900605-20901973	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15070	chrX:144456581-144477063	0.001	0.001	0.0345997	0.001	0.001	0.001	0.001	0.0297034	0.001
Gm15085	chrX:148314529-148521446	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.00380827
Gm15085	chrX:149097951-149138152	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.00760885
Gm15085	chrX:149447616-149487784	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.00760885
Gm15091	chrX:149941654-149984982	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15093	chrX:148322133-148354730	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.00385749
Gm15093	chrX:149105555-149138152	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.00770634
Gm15093	chrX:149272376-149305003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.00674309
Gm15093	chrX:149455176-149487784	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.00770634
Gm15097	chrX:149784503-149826694	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15104	chrX:150312950-150313364	0.001	0.001	0.001	0.001	0.001	0.416755	0.357223	0.001	0.001
Gm15107	chrX:148180723-148224710	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.00286699
Gm15114	chrX:148488948-148521446	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0059035
Gm15127	chrX:148663603-148703849	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15127	chrX:149784478-149984982	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15133	chr7:104315030-104324838	0.225793	0.001	0.001	0.441606	0.110207	0.321195	0.206879	0.146633	0.073513
Gm15179	chr1:75368209-75375015	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15217	chr14:46379523-46383606	0.590511	0.001	0.001	0.001	0.001	0.001	0.001	0.189511	0.001
Gm1527	chr3:28892616-28926724	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15284	chr8:21134649-21135598	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15292	chr8:21249761-21250461	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15293	chr8:21201603-21202446	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15299	chr8:21315545-21316387	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15308	chr8:21529029-21530012	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15315	chr8:21665796-21666733	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15319	chr8:20337663-20363202	0.075168	0.001	0.0671041	0.104145	0.001	0.0154095	0.0225194	0.0466031	0.0750119
Gm15328	chr18:16816406-16822783	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15348	chr8:12706943-12719127	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15350	chr8:12828337-12831919	0.424037	0.001	0.001	0.001	0.001	0.29842	0.127987	0.266435	0.001
Gm15386	chr1:18260523-18265138	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15401	chr6:72629287-72637717	0.332331	0.001	0.391065	0.001	0.161478	0.001	0.0507776	0.109012	0.0764444
Gm15408	chr5:149006961-149012776	0.248879	0.0543323	0.487249	0.243652	0.060275	0.266986	0.344141	0.411128	0.408603
Gm15412	chr7:96339482-96341964	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15413	chr7:96791432-96801549	0.001	0.001	0.0668078	0.001	0.001	0.0612417	0.001	0.001	0.112603
Gm15417	chr3:89391863-89398779	7.44723	1.62349	1.73023	1.0828	0.619415	0.731722	0.768578	0.494085	0.46595
Gm15421	chr5:22528220-22529030	14.3566	3.46553	19.1306	15.9783	8.43642	11.7284	4.86959	11.759	2.81031
Gm15441	chr3:96555767-96566801	0.100253	0.392662	0.313715	0.001	0.001	0.143583	0.339358	0.266084	0.0989567
Gm15446	chr5:109933562-109941710	1.87199	0.102945	0.896081	0.498286	0.263793	0.286194	0.385704	0.758593	0.56767
Gm15455	chr1:33835898-33838914	0.106207	0.355945	0.186574	0.23413	0.255846	0.495629	0.155688	0.195393	0.105252
Gm15471	chr3:103803128-103808440	0.001	0.001	0.760132	0.001	0.001	0.001	0.0974407	0.410145	0.103645
Gm1553	chr10:82486532-82492618	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15545	chr7:44986899-44994601	0.815633	0.644383	0.895684	0.638527	0.633954	0.232838	0.600104	1.07074	1.06779
Gm156	chr6:129766646-129775849	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Gm15612	chr6:88842853-88847274	0.615263	0.354668	0.400279	0.251178	0.370482	0.147257	0.0949488	0.171559	0.542071
Gm1564	chr11:102665587-102682237	0.0343656	0.001	0.0804303	0.001	0.001	0.001	0.0106177	0.001	0.0227407
Gm15645	chr7:105861780-105863327	0.0546813	0.190609	0.001	0.107083	0.0705495	0.339199	0.0822204	0.169053	0.197754
Gm15663	chr10:105574550-105583870	0.298939	0.150754	0.311156	0.390535	0.239983	0.321991	0.169169	0.166753	0.181094
Gm15698	chr11:88964665-88966917	0.001	0.001	0.550107	0.227912	0.001	0.001	0.001	0.001	0.001
Gm15706	chr6:145250551-145251856	3.34383	2.03067	1.14973	0.613225	1.12063	0.595122	0.702811	1.36108	0.408826
Gm15708	chr5:144277060-144280514	2.07781	0.328559	0.0738678	0.36997	0.0456439	0.270619	0.29074	0.250924	0.528533
