tracking_id	Muscle D0 NTX	Muscle 3D NTX (a)	Muscle 3D NTX (b)	Muscle 4D NTX	Muscle 5D NTX	Muscle 6D NTX	Muscle 10D NTX
Lrrc63	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrrc66	0.001	0.001	0.0469475	0.0432525	0.001	0.001	0.0433079
Lrrc69	0.001	0.135496	0.001	0.001	0.0792554	0.001	0.001
Lrrc7	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrrc71	2.91528	1.15225	1.66553	2.15242	2.34959	2.1631	6.0878
Lrrc72	0.001	0.001	0.0931033	0.001	0.001	0.001	0.001
Lrrc73	1.58336	0.348709	0.903615	0.833014	0.407991	1.32632	0.259737
Lrrc8a	9.92616	4.79613	4.97374	5.04608	5.91961	7.2182	10.2829
Lrrc8b	0.588012	6.05005	2.19197	1.75131	2.42262	1.94819	2.06113
Lrrc8c	2.68066	2.61215	2.5975	2.85278	3.49427	4.01664	5.16411
Lrrc8d	3.64254	3.22761	4.60771	3.45077	6.17867	6.11267	7.27302
Lrrc8e	0.318764	0.306153	0.59049	0.93197	0.537574	0.445294	0.163297
Lrrc9	0.0995043	0.344089	0.077849	0.0537966	0.105626	0.001	0.001
Lrrcc1	4.58938	4.40044	0.545153	1.74009	5.11015	2.15345	4.42675
Lrrd1	0.001	0.0509791	0.001	0.001	0.001	0.001	0.001
Lrrfip1	22.162	57.964	25.6144	44.9648	59.901	53.2252	57.0039
Lrrfip2	15.4032	13.4599	8.4877	9.84018	15.5372	11.7171	19.3074
Lrriq1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrriq3	0.194791	0.0571413	0.001	0.001	0.0334407	0.001	0.0510203
Lrriq4	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrrk1	1.64693	7.06169	20.0015	23.2248	14.6621	11.0234	3.75101
Lrrk2	5.02218	2.53896	1.35117	2.19614	4.9645	3.81539	3.14637
Lrrn1	4.85723	57.5706	30.3747	36.8077	91.9165	95.425	72.3309
Lrrn2	0.001	0.491249	0.979415	0.557303	0.418205	1.03761	0.677726
Lrrn3	0.437379	0.0854641	0.0826476	0.0761703	0.125101	0.082717	0.305489
Lrrn4	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lrrn4cl	0.332129	0.45509	0.22627	0.167658	0.584204	0.998048	1.9464
Lrrtm1	0.001	0.001	0.001	0.001	0.001	0.001	0.107622
Lrrtm2	0.110096	0.0258233	0.0665513	0.252866	0.498815	0.753566	0.518494
Lrrtm3	0.328543	0.001	0.0124246	0.0686744	0.001	0.001	0.001
Lrrtm4	0.225788	0.001	0.001	0.001	0.001	0.001	0.001
Lrsam1	3.30071	2.19644	3.86436	2.7528	2.63654	2.38311	1.52849
Lrtm1	0.001	0.556586	0.97941	0.389138	0.79125	0.15492	0.257185
Lrtm2	0.112053	0.001	0.001	0.001	0.001	0.001	0.136905
Lrwd1	4.44322	21.9163	39.5169	25.6745	9.44344	14.5048	3.14683
Lsamp	0.0525562	0.001	0.001	0.110077	0.001	0.1189	0.192751
Lsg1	14.3197	22.3185	29.302	17.4928	19.0079	15.9881	18.5371
Lsm1	4.46386	11.3178	6.0979	9.0632	7.98564	8.59657	12.8789
Lsm10	7.60754	9.45204	11.4422	10.758	10.4459	10.5369	14.4585
Lsm11	0.676966	2.08015	2.32553	2.21355	1.90587	2.46529	0.723233
Lsm12	16.2741	37.1723	37.7211	29.7424	24.3244	23.0404	33.7141
Lsm14a	36.8561	61.9535	18.1487	37.9821	65.0747	63.2424	52.5521
Lsm14b	12.7686	18.819	13.5624	17.5946	21.9914	25.4309	19.1854
Lsm2	13.2858	43.0174	115.77	56.0537	33.2047	39.8657	26.2247
Lsm3	35.882	167.918	164.636	146.919	94.7605	101.02	153.568
Lsm4	32.1796	94.9639	186.985	133.76	34.7862	53.7864	27.5944
Lsm5	42.0305	143.062	70.4509	104.185	90.8329	102.592	185.348
Lsm6	14.1998	24.4948	19.4591	17.5442	16.5102	24.9666	23.5197
Lsm7	41.0204	130.672	160.376	142.392	59.8308	76.0231	101.326
Lsmd1	20.8669	59.1971	68.7291	104.185	18.7914	31.782	11.7779
Lsp1	58.4791	64.3251	69.1796	100.891	79.3321	66.576	29.7778
Lsr	0.200561	0.001	0.177529	0.0701084	0.0918357	0.150641	0.58349
Lss	7.95594	17.4106	13.3078	8.75331	3.76454	2.99364	1.05779
Lst1	6.09718	1.11065	0.184723	1.02575	1.29574	6.66733	27.2637
Lta	0.198082	0.001	0.001	0.001	0.0680541	0.001	0.001
Lta4h	60.4821	64.5706	62.0334	100.75	87.2313	75.4517	30.3361
Ltb	0.001	0.001	0.001	0.136649	0.177984	0.28681	0.001
Ltb4r1	4.52266	0.001	0.112213	0.517226	0.337787	0.001	0.154828
Ltb4r2	0.001	0.001	0.001	0.001	0.001	0.001	0.0994187
Ltbp1	58.72	35.4684	33.8946	25.4566	26.8911	19.1335	18.9107
Ltbp2	0.001	1.96547	3.15092	9.96455	5.62329	3.3113	0.788238
Ltbp3	26.8449	7.63762	21.9012	57.5745	39.1259	36.1332	9.79478
Ltbp4	132.808	4.49141	14.2991	21.0232	14.173	25.7459	24.4222
Ltbr	9.97625	22.8295	39.377	53.936	26.4595	45.0128	8.48488
Ltc4s	0.001	4.65279	8.72629	8.46385	1.35903	2.9992	1.34194
Ltf	106.985	0.001	0.001	0.001	0.290247	0.212825	1.67282
Ltk	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ltn1	9.16029	14.4597	4.28127	7.58574	12.1139	9.62545	8.72137
Ltv1	28.7897	43.5326	17.8253	24.2075	37.3786	36.7679	40.9464
Luc7l	24.4932	25.5005	19.5167	23.4297	27.3622	27.8699	38.0125
Luc7l2	64.7733	53.6048	15.7104	24.1648	55.8166	46.6802	88.2175
Luc7l3	15.3924	23.6837	4.31686	9.14034	31.3741	23.2312	43.6008
Lum	2.2788	5.12652	0.264054	3.25176	7.13006	6.28244	36.232
Lurap1	0.57365	1.01063	0.945471	0.703959	0.197078	1.06881	0.702535
Lurap1l	2.04722	15.3463	17.8515	17.8586	13.9553	13.7949	11.77
Luzp1	7.31106	11.064	4.42091	8.89972	17.6551	13.2822	15.5663
Luzp2	0.284682	0.001	0.0268924	0.0495425	0.0488575	0.162301	0.260709
Luzp4	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lxn	2.4677	2.90032	6.88806	15.9029	12.7668	13.8095	22.2543
Ly6a	36.4084	43.5258	19.4812	148.118	130.355	83.2199	70.5168
Ly6c1	62.5127	17.1806	13.2836	40.6937	27.7098	23.3474	8.96668
Ly6c2	139.504	1.9604	0.85615	6.50941	4.06522	3.83847	4.5711
Ly6d	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ly6e	63.0031	179.077	292.454	480.785	296.643	217.401	187.188
Ly6f	0.001	0.001	0.193772	0.001	0.116009	0.001	0.001
Ly6g5b	0.270767	0.159136	0.258404	0.571941	0.558412	0.299447	0.284697
Ly6g5c	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ly6g6c	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ly6g6d	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ly6g6e	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ly6g6f	0.133302	0.001	0.001	0.001	0.001	0.001	0.001
Ly6h	0.001	0.001	0.125285	0.173359	0.450233	1.43715	0.430747
Ly6i	3.11633	0.001	0.193498	0.803319	0.463392	0.001	0.443396
Ly6k	1.38028	0.464133	0.529911	0.838342	0.135657	0.428993	1.14321
Ly75	0.701975	11.9518	5.05823	4.14532	4.78575	3.53237	2.26748
Ly86	5.78299	0.679884	0.165708	0.764184	1.09338	0.95696	70.7887
Ly9	0.52969	0.001	0.001	0.0554733	0.509261	0.23964	4.13513
Ly96	2.99638	4.17421	2.64433	4.96095	7.87875	12.8382	30.1836
Lyar	20.643	60.2446	14.499	20.9621	25.3128	30.8406	62.5633
Lyg1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lyg2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lyl1	2.14172	0.260105	0.252303	0.155018	0.001	0.166104	0.580914
Lyn	4.95671	1.42457	1.0361	3.32252	3.75034	3.92985	15.7487
Lynx1	5.75793	3.07683	4.5361	7.0536	8.74085	11.0627	4.93995
Lypd1	0.001	0.0755197	0.14641	0.876982	0.44191	0.58035	0.134904
Lypd2	1.81343	0.856779	0.989963	0.001	0.001	0.001	0.001
Lypd3	0.001	0.0968524	0.001	0.001	0.001	0.001	0.001
Lypd4	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lypd5	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lypd6	0.436415	5.46704	2.96062	4.0305	6.16769	4.95877	2.3426
Lypd6b	0.001	0.267822	0.172986	0.001	0.391817	0.257822	0.179381
Lypd8	0.001	0.001	0.001	0.001	0.0942136	0.001	0.001
Lypla1	18.9896	44.0677	9.64019	27.0947	50.8448	32.4549	33.6216
Lypla2	6.93334	26.2113	36.3998	35.8011	13.128	19.7199	3.01636
Lyplal1	4.10428	7.63087	5.29617	7.45725	6.93179	8.24319	9.6449
Lyrm1	1.95326	2.03974	2.68593	1.60009	2.38633	4.11005	4.33089
Lyrm2	11.6975	19.4561	9.45623	13.0767	18.8505	18.7067	23.6966
Lyrm4	6.527	11.865	9.72052	10.5266	8.4773	9.41144	12.9489
Lyrm5	15.6102	11.9528	3.1622	6.89482	14.2368	12.1387	19.0392
Lyrm7	0.900207	3.31047	2.38895	1.6353	2.26695	2.70985	2.51622
Lyrm9	0.520683	0.504044	0.627772	0.450341	0.238297	0.602941	0.280832
Lysmd1	1.24435	1.96819	2.17297	2.32333	2.71228	2.93628	1.47408
Lysmd2	5.23912	6.70312	5.90072	8.22244	6.56137	10.0946	21.4669
Lysmd3	22.6935	8.10717	1.43913	6.58653	10.7811	5.75381	10.064
Lysmd4	1.42216	0.814094	0.844149	1.08334	2.36669	2.44379	1.9862
Lyst	3.93892	1.40504	0.821935	1.41257	3.03257	1.52649	2.62151
Lyve1	2.0812	0.001	0.112608	0.155632	0.340281	0.112197	0.648972
Lyz1	6.90432	0.001	0.083473	0.2886	1.73223	1.70868	53.928
Lyz2	273.642	8.40598	5.61418	14.7489	57.6026	71.9348	854.773
Lyzl1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lyzl4	0.001	0.170174	0.0553028	0.001	0.0995173	0.319352	0.0761263
Lyzl6	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Lzic	5.17134	35.4594	21.9223	22.1053	25.587	28.3105	10.2974
Lztfl1	6.546	5.75942	0.745765	3.69446	8.45271	4.98557	10.3214
Lztr1	18.5947	18.1474	34.5327	39.4171	27.4281	24.5545	11.5043
Lzts1	0.001	3.03641	3.1417	1.39602	1.01523	1.49583	1.20129
Lzts2	7.37881	14.1028	21.3471	22.3267	9.56005	10.2009	2.67382
M1ap	0.001	0.0752402	0.364664	0.7393	0.308192	0.001	0.100803
M6pr	43.154	87.9763	46.1555	67.2772	83.8655	105.826	89.9999
Maats1	0.13965	0.382332	0.123382	0.243595	0.19179	0.421945	0.585191
Mab21l1	1.29693	0.217391	0.0175382	0.145428	0.445289	0.629817	0.776376
Mab21l2	0.001	0.001	0.001	0.001	0.001	0.001	0.12489
Mab21l3	0.001	1.33993	1.53926	3.5824	2.08315	2.35278	0.392461
Macc1	0.001	0.311345	0.125473	0.0346762	0.0227786	0.0754618	0.001
Macf1	9.12959	24.9986	12.2711	10.7738	19.2409	16.1789	21.6688
Macrod1	29.9768	6.2523	13.6899	15.5578	6.419	9.43713	7.92809
Macrod2	0.56108	0.726431	0.202894	0.224297	0.419314	0.243817	0.573733
Mad1l1	12.5657	18.5884	28.2761	22.9305	16.687	19.377	12.2943
Mad2l1	5.73005	41.5922	23.5073	29.2668	30.559	28.7078	34.9662
Mad2l1bp	3.48493	6.26917	10.9485	11.356	6.13694	6.30785	5.31875
Mad2l2	3.18654	12.0342	23.5432	26.7442	16.3466	16.2042	9.7436
Madcam1	0.001	0.001	0.001	0.001	0.330287	0.001	0.0504604
Madd	0.69692	2.40642	3.33434	2.65897	2.55327	2.12478	1.30723
Maea	22.3599	99.1909	73.4535	70.3774	54.9129	66.3066	52.8502
Mael	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Maf	7.1062	2.86039	1.34393	3.45932	7.86855	5.22678	22.5415
Maf1	28.8921	22.4339	40.9193	49.4661	32.2109	41.9174	9.19449
Mafa	0.001	0.154639	1.73213	0.138901	0.001	0.001	0.0691575
Mafb	16.2266	0.176257	1.16529	1.88523	4.69376	5.11975	26.2561
Maff	216.963	16.5701	9.06044	25.2835	21.6244	20.2768	14.6092
Mafg	8.45568	9.92849	12.599	10.6927	8.45962	7.92164	6.50265
Mafk	197.71	14.3617	14.0235	25.1423	16.9039	16.6061	13.4421
Mag	1.76492	0.125524	0.344483	0.336084	0.183643	0.001	0.001
Magea1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea10	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea3	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea4	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea5	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea6	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magea8	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mageb1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mageb1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mageb16	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mageb16-ps1	0.001	0.001	0.041436	0.0381729	0.0835604	0.001	0.001
Mageb18	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mageb2	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Mageb2	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Mageb3	0.001	0.001	0.0991746	0.117493	0.001	0.380224	0.0587692
Mageb4	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mageb5	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Maged1	76.4438	213.862	281.84	331.341	230.659	225.055	73.0014
Maged2	11.958	35.7964	42.7739	82.7634	54.7676	55.7908	49.0929
Magee1	2.56602	2.58621	4.6894	4.00521	3.25066	4.10674	3.93592
Magee2	0.001	0.0659928	0.0852443	0.001	0.115856	0.001	0.117866
Mageh1	9.39295	6.32071	1.45166	4.73524	8.40378	7.65189	8.47421
Magel2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Magi1	1.15682	0.582203	0.378005	0.442162	0.65496	0.545119	1.39948
Magi2	0.800004	0.044634	0.107903	0.0993648	0.313785	0.521857	1.36651
Magi3	3.78597	2.09954	0.753861	2.23359	5.32564	5.11058	4.67775
Magix	0.511425	0.001	0.001	0.001	0.0319013	0.001	0.0730453
Magoh	74.8868	188.918	85.4795	118.568	114.454	143.195	187.271
Magohb	9.37417	52.3485	21.7511	24.8094	27.0326	26.02	53.0926
Magt1	9.75599	29.6122	7.72899	14.5787	24.5513	17.8368	17.3752
Mak	0.001	0.001	0.001	0.001	0.001	0.0884198	0.0203889
Mak16	21.2829	49.1308	23.0926	23.3053	37.4799	35.3624	45.9859
Mal	13.0651	0.290362	0.157844	0.155433	0.286257	0.001	0.648172
Mal2	0.001	0.001	0.001	0.001	0.001	0.001	0.0242896
Malat1	204.956	32.3702	6.77041	12.7919	59.2185	56.4316	323.788
Mall	2.95142	0.551163	0.508927	0.281401	0.32251	0.151147	0.281321
Malsu1	31.1394	15.0224	27.6871	19.1113	13.7048	16.006	60.8495
Malt1	4.72962	0.909831	0.255335	0.679461	2.00138	1.65435	2.85643
Mamdc2	7.86174	3.134	4.40405	8.50037	13.6783	6.93464	7.97335
Mamdc4	0.411727	0.11145	0.155688	0.198581	0.304417	0.288264	0.099476
Maml1	11.7905	9.42066	9.86995	12.3332	11.662	9.23935	6.27573
Maml2	2.91354	1.62481	0.435764	0.350293	1.97971	2.76935	5.90693
Maml3	1.37532	2.50884	2.47465	3.64828	4.99577	2.31167	3.69928
Mamld1	2.31761	0.431558	0.669227	0.358255	0.653438	0.919482	3.23067
Mamstr	12.489	26.8493	30.7076	11.5158	18.0209	24.1294	10.2587
Man1a	6.18043	2.28937	0.836474	2.48168	2.81394	5.25392	10.098
Man1a2	7.26623	8.17302	2.5964	7.30432	14.5669	10.5848	13.0514
Man1b1	8.56722	16.723	21.1445	30.1916	33.3624	32.8041	8.40306
Man1c1	7.03117	7.93425	17.4348	20.8911	27.0969	20.3907	14.8869
Man2a1	10.866	21.5906	7.24892	17.6981	36.676	29.6683	39.5305
Man2a2	35.2199	22.2977	30.081	41.8475	39.6166	42.5083	22.9495
Man2b1	5.5921	3.45037	7.13498	8.48957	6.85849	7.75943	11.6015
Man2b2	8.37231	2.7379	4.91928	6.19747	4.85818	6.39687	7.0217
Man2c1	9.07327	8.69225	14.2133	15.6222	8.95039	11.1547	6.909
Manba	0.966485	2.91533	2.31083	5.59261	8.1524	8.00494	6.50566
Manbal	11.5044	28.0931	28.4285	36.5579	23.7238	35.4138	14.511
Manea	7.71103	5.98694	1.06732	2.18376	7.25093	5.07242	9.32219
Maneal	0.661337	0.0554274	0.0536632	0.148329	0.194628	0.107026	0.247442
Manf	40.9432	89.7074	109.253	107.794	69.505	87.3721	57.6336
Mansc1	0.930103	0.0642061	0.186587	0.171926	0.300588	0.371109	2.29342
Mansc4	0.251418	0.147735	0.001	0.001	0.001	0.001	0.132124
Maoa	8.7166	22.8933	14.9459	22.4128	21.9784	16.5978	10.0077
Maob	24.1196	2.96945	2.95788	5.35692	9.13237	9.01003	12.1863
Map1a	0.565234	2.05073	3.86404	1.66817	1.43473	1.92832	2.34277
Map1b	43.4172	50.4678	33.2141	20.9645	33.0988	23.4015	64.357
Map1lc3a	66.028	29.5787	55.896	60.8335	31.8708	39.9131	20.9993
Map1lc3b	71.5218	42.9031	55.972	91.9017	72.9472	83.6708	47.8318
Map1s	7.40002	5.57437	24.832	14.9889	3.79736	6.01418	3.38546
Map2	25.0572	7.61294	2.63527	3.22729	8.75929	6.4543	17.8992
Map2k1	31.2497	49.3223	25.6213	36.2676	47.3706	54.5341	28.2408
Map2k2	15.5044	58.6675	95.8389	76.4679	21.5588	28.7993	7.66469
Map2k3	16.5584	102.064	115.828	74.6748	48.1041	55.2507	23.4377
Map2k4	13.4886	19.9295	10.0087	13.7049	20.8705	15.3739	15.597
Map2k5	6.35639	6.98516	13.1416	12.9571	11.0723	12.6625	6.93459
Map2k6	6.62117	1.4198	1.40036	0.800974	2.44871	1.43592	5.27268
Map2k7	11.2779	11.0517	15.4399	16.0407	15.3819	15.7531	6.50481
Map3k1	3.19355	3.1173	1.28018	2.6065	3.95569	4.07523	5.63782
Map3k10	2.33655	2.90212	6.81651	6.03412	2.97252	3.672	1.02539
Map3k11	4.56154	8.4363	19.0016	14.8945	3.84046	4.46798	1.81282
Map3k12	43.8837	19.1281	32.4299	21.4709	34.7445	24.3536	94.5231
Map3k13	0.296437	0.0651795	0.0909664	0.0773414	0.178051	0.0846234	0.31019
Map3k14	24.3335	8.79309	8.46867	7.54856	10.5632	10.803	5.6804
Map3k15	0.637245	0.0339745	0.0109502	0.121044	0.0795433	0.0659588	0.0758064
Map3k19	0.738851	0.113044	0.279396	0.0671428	0.13233	0.0730866	0.168166
Map3k2	7.24857	5.11279	1.03834	4.3927	7.9056	4.20546	4.29883
Map3k3	18.6644	11.1389	12.4991	14.769	18.1368	20.6299	10.624
Map3k4	8.22963	12.6661	15.753	10.7351	8.91943	7.15229	6.05888
Map3k5	11.9399	1.1148	1.095	1.11352	1.33691	2.48529	3.4213
Map3k6	5.20348	1.12519	2.95621	3.46219	2.0556	3.57447	2.57147
Map3k7	15.0219	19.4834	7.78659	13.9343	21.9922	18.3506	17.5231
Map3k8	10.7456	1.45494	0.919815	2.27206	5.64088	4.09165	6.57705
Map3k9	0.0580138	0.163259	0.249706	0.0398589	0.051461	0.001	0.0788945
Map4	40.6286	74.6856	82.5797	85.9565	95.4976	81.9718	60.0593
Map4k1	0.621109	1.40152	1.755	1.10022	0.524936	1.19054	0.976062
Map4k2	3.41763	2.40632	2.56965	1.92719	2.02203	2.37901	1.07436
Map4k3	11.0549	3.59994	1.26174	3.67368	6.03487	6.71592	21.8206
Map4k4	70.0192	88.3329	65.8139	80.1009	125.851	105.313	93.4378
Map4k5	13.504	12.2934	3.84456	5.75491	13.7511	11.775	18.7127
Map6	2.67562	0.950118	3.66971	1.51083	0.802913	1.91512	2.20296
Map6d1	0.001	0.228458	0.001	0.162922	0.13371	0.0884438	0.061183
Map7	1.27476	0.881789	0.383168	0.170747	1.09958	1.1152	1.42024
Map7d1	34.4844	72.9948	132.928	106.565	50.1191	55.7843	23.9045
Map7d2	0.0985097	0.115553	0.111761	0.0343186	0.112722	0.149386	1.01422
Map9	0.94133	0.587185	0.174003	0.271765	0.742419	0.594367	0.785955
Mapk1	42.6729	66.3619	43.1827	49.7777	66.9115	68.1714	48.8383
Mapk10	0.206813	0.001	0.001	0.0179837	0.0236604	0.0393732	0.00901651
Mapk11	0.0531313	1.99518	3.34159	4.45154	2.73655	3.72563	0.445405
Mapk12	1.75147	2.71398	4.86496	2.71947	2.88734	2.83924	1.68969
Mapk13	0.789107	0.463431	1.16334	0.311355	0.203332	0.220354	0.001
Mapk14	24.612	22.6059	20.2783	16.3545	24.2076	24.8892	15.4666
Mapk15	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mapk1ip1	15.7622	1.58382	1.95821	2.61415	5.24417	6.16767	12.8639
Mapk1ip1l	17.89	46.498	25.7909	32.0538	45.6488	39.7287	41.7775
Mapk3	53.753	54.5455	76.3749	69.6793	47.3046	53.4123	27.8737
Mapk4	1.22566	0.0958366	0.0514749	0.001	0.130889	0.0620517	0.185319
Mapk6	15.4257	109.368	43.4897	35.3916	50.3725	35.6604	50.0267
Mapk7	6.57645	8.59046	9.97472	11.3765	6.02103	8.74951	6.93466
Mapk8	6.54884	12.8808	2.22012	5.0709	10.1299	8.41151	13.2079
Mapk8ip1	9.39837	9.89879	24.3436	18.7722	9.73212	13.5823	4.3728
Mapk8ip2	0.574325	0.126325	0.135784	0.0375271	0.001	0.001	0.0939689
Mapk8ip3	11.1782	4.74835	4.39186	4.44848	7.02269	7.36678	4.54448
Mapk9	14.3886	8.6284	4.23101	6.89834	11.8333	11.072	14.5015
Mapkap1	12.9845	20.6604	13.3307	19.7098	19.7254	18.0017	15.7336
Mapkapk2	27.2025	63.3676	72.7176	81.1711	67.4223	55.8765	12.2189
Mapkapk3	2.55679	4.01776	7.83076	5.9725	4.73407	3.93255	1.86532
Mapkapk5	24.0329	14.0335	13.733	12.2824	14.3915	15.3724	20.1644
Mapkbp1	3.34809	2.81341	2.92782	3.23232	4.30153	4.41675	2.22003
Mapre1	28.8331	45.6026	18.4068	35.5348	42.546	36.5929	42.9591
Mapre2	15.0701	8.53563	7.60428	7.60291	9.07075	10.3225	18.1302
Mapre3	27.6977	7.41542	12.6167	9.17555	10.7284	18.6021	7.38827
Mapt	11.146	0.0281677	0.281414	0.150508	0.148425	0.219108	0.628603
42064	0.181749	0.0711044	0.001	0.126993	0.0832169	0.136756	0.0317517
42065	26.7304	26.2591	26.4528	25.2394	23.2408	27.3968	23.5675
42064	0.609384	0.0752383	0.0242551	0.268143	0.132117	0.001	2.00318
42073	0.342285	0.001	0.0566671	0.087071	0.245306	0.001	0.087181
42074	0.001	0.001	0.001	0.001	0.001	0.001	0.001
42065	19.0332	15.6388	22.1807	23.849	16.7415	24.7302	12.6007
42066	0.912319	1.16035	0.837076	3.27215	1.72344	1.36714	0.0797424
42067	0.001	0.176664	0.0227778	0.001	0.001	0.001	0.001
42068	24.4908	48.1008	36.9588	31.4908	41.2273	34.1576	39.1558
42069	17.8323	17.821	11.0126	12.2765	19.0949	14.4507	11.5245
42070	15.0687	26.3547	2.70952	11.6059	22.5823	18.5725	16.1589
42071	10.9878	25.7099	16.3665	22.7233	35.2533	28.7039	13.3656
42072	0.32974	1.54819	1.25076	1.03736	0.724741	0.594591	0.207428
Marcks	37.5124	44.495	53.8259	45.3651	98.0713	86.6279	168.947
Marcksl1	28.4205	58.4506	111.199	120.319	86.8805	79.207	82.8857
Marcksl1-ps4	0.001	0.001	0.001	0.001	0.001	0.001	0.0720633
Marco	0.001	0.001	0.001	0.001	0.0912375	0.149686	0.139271
Marf1	9.42973	4.69614	3.25334	3.76224	9.42984	7.36584	7.18679
Mark1	1.29436	0.323009	0.718271	0.719176	1.15329	2.50945	5.49173
Mark2	13.5	13.2867	20.2686	13.7381	11.4946	11.0078	10.4374
Mark3	19.5093	30.7586	16.2278	19.9973	28.0846	25.3802	21.5104
Mark4	7.33525	11.7268	21.5856	12.7693	7.17969	7.82882	4.93362
Mars	13.5933	54.5399	82.2623	49.4962	33.4011	35.5031	10.662
Mars2	1.20288	2.29994	2.32751	1.58499	1.59076	2.02024	1.26003
Marveld1	7.77461	7.85313	12.1004	10.9596	12.5323	14.8119	9.29699
Marveld2	0.125464	3.28611	2.21724	1.09328	0.977795	1.04343	1.02867
Marveld3	0.001	0.001	0.001	0.001	0.001	0.119717	0.001
Mas1	0.0523748	0.0614606	0.158736	0.109695	0.0359674	0.355485	0.164643
Masp1	0.0467832	0.164678	0.602298	0.342749	0.224877	0.106008	0.416591
Masp2	0.001	0.243587	0.001	0.001	0.001	0.001	0.001
Mast1	0.229285	0.001	0.0866514	0.159636	0.0699575	0.0580688	0.106663
Mast2	10.6955	18.1016	25.6632	20.4309	19.1232	19.3497	10.6854
Mast3	4.05659	3.76753	6.44124	3.96632	3.2033	3.5295	2.82226
Mast4	4.08745	4.29166	4.61961	6.24955	5.28616	3.96308	4.09468
Mastl	0.675163	5.1314	1.43929	2.03103	5.33962	5.04554	4.55137
Mat1a	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mat2a	114.568	33.6871	39.2626	24.0948	39.4301	43.5556	67.1682
Mat2b	15.3591	33.8879	17.7829	24.0759	30.2684	32.1197	19.5975
Matk	0.384955	0.001	0.146167	0.323316	0.001	0.001	0.5653
Matn1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Matn2	15.2064	14.364	11.6687	27.5288	48.3837	43.4237	34.9483
Matn3	0.0424924	0.0997077	0.0321672	0.222269	0.175064	0.0963992	0.111269
Matn4	2.09523	0.121194	0.686059	0.06098	0.0799398	0.001	0.152499
Matr3	65.7754	82.4278	9.72009	26.0092	70.4193	50.8779	65.2172
Mau2	6.7929	6.36618	8.16041	7.92904	10.0096	10.3615	3.05959
Mavs	10.2339	6.82556	10.9672	5.26344	8.20873	9.43529	8.5487
Max	39.2783	21.5468	26.3273	28.6451	25.4172	26.3105	63.3687
Maz	21.66	57.0153	78.0872	55.6583	50.161	67.6921	14.4525
Mb	4.04316	5.25259	2.24071	9.65145	7.91973	5.27901	2.91456
Mb21d1	1.29515	1.96383	1.24225	1.38644	3.05793	2.58768	3.3403
Mb21d2	3.94561	2.3389	2.02775	2.82397	3.42216	4.61812	1.78354
Mbd1	11.1507	5.60745	7.97039	8.48897	9.74549	9.40286	8.11697
Mbd2	64.328	41.3364	31.4354	31.6798	51.9206	45.512	126.61
Mbd3	35.9506	84.1309	119.784	115.367	44.9115	72.6306	19.5724
Mbd3l1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mbd3l2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Mbd4	3.23024	0.560992	0.656577	0.488829	1.51605	2.09354	3.45276
